"cruise","datetime_utc","latitude","longitude","depth","temperature","salinity","ncp","k"
"EN687",2022-08-02 07:36:27,40.3636,-70.9701,5,24.6956,32.6945,1.524,1.77
"EN687",2022-08-02 07:36:52,40.3636,-70.9716,5,24.7104,32.6908,1.463,1.77
"EN687",2022-08-02 07:37:17,40.3636,-70.9731,5,24.7225,32.6929,1.326,1.77
"EN687",2022-08-02 07:37:40,40.3636,-70.9746,5,24.7325,32.6973,1.139,1.77
"EN687",2022-08-02 07:38:06,40.3636,-70.9762,5,24.7434,32.7032,0.9149,1.77
"EN687",2022-08-02 07:38:31,40.3636,-70.9777,5,24.7528,32.7118,0.8478,1.77
"EN687",2022-08-02 07:38:56,40.3636,-70.9793,5,24.7621,32.7204,0.7528,1.77
"EN687",2022-08-02 07:39:21,40.3636,-70.9808,5,24.7774,32.7316,0.7924,1.77
"EN687",2022-08-02 07:39:47,40.3637,-70.9824,5,24.7944,32.7438,0.8341,1.77
"EN687",2022-08-02 07:40:10,40.3637,-70.9838,5,24.8071,32.7574,1.083,1.77
"EN687",2022-08-02 07:40:35,40.3636,-70.9852,5,24.8175,32.776,1.108,1.77
"EN687",2022-08-02 07:41:00,40.3636,-70.9866,5,24.8279,32.7947,1.14,1.77
"EN687",2022-08-02 07:41:26,40.3636,-70.9879,5,24.8584,32.8192,1.039,1.77
"EN687",2022-08-02 07:41:49,40.3635,-70.989,5,24.8854,32.8408,1.095,1.77
"EN687",2022-08-02 07:42:14,40.3635,-70.99,5,24.8958,32.8648,1.083,1.77
"EN687",2022-08-02 07:42:39,40.3634,-70.9909,5,24.8913,32.889,1.109,1.77
"EN687",2022-08-02 07:43:04,40.3634,-70.9918,5,24.8888,32.9109,1.125,1.77
"EN687",2022-08-02 07:43:29,40.3633,-70.9923,5,24.8971,32.921,1.226,1.77
"EN687",2022-08-02 07:43:54,40.3632,-70.9928,5,24.9053,32.9311,1.284,1.77
"EN687",2022-08-02 07:44:20,40.3631,-70.9931,5,24.9112,32.9365,1.252,1.77
"EN687",2022-08-02 07:44:45,40.363,-70.9934,5,24.9161,32.9403,1.231,1.77
"EN687",2022-08-02 07:45:08,40.363,-70.9936,5,24.9198,32.944,1.298,1.77
"EN687",2022-08-02 07:45:31,40.3629,-70.9939,5,24.9219,32.9481,1.357,1.77
"EN687",2022-08-02 07:45:56,40.3629,-70.9942,5,24.9243,32.9527,1.272,1.77
"EN687",2022-08-02 07:46:21,40.3628,-70.9944,5,24.9257,32.9553,1.132,1.77
"EN687",2022-08-02 07:46:47,40.3627,-70.9947,5,24.927,32.9576,1.052,1.77
"EN687",2022-08-02 07:47:12,40.3625,-70.9948,5,24.9315,32.9602,0.9724,1.77
"EN687",2022-08-02 07:47:37,40.3624,-70.9949,5,24.9397,32.9632,0.8465,1.77
"EN687",2022-08-02 07:48:02,40.3622,-70.995,5,24.9482,32.9659,0.8076,1.77
"EN687",2022-08-02 07:48:27,40.3621,-70.995,5,24.9606,32.9641,0.8144,1.77
"EN687",2022-08-02 07:48:50,40.3619,-70.995,5,24.972,32.9624,0.8398,1.77
"EN687",2022-08-02 07:49:15,40.3618,-70.995,5,24.9745,32.964,0.7242,1.77
"EN687",2022-08-02 07:49:41,40.3616,-70.995,5,24.9703,32.9678,0.7526,1.77
"EN687",2022-08-02 07:50:06,40.3615,-70.995,5,24.966,32.9706,0.7482,1.77
"EN687",2022-08-02 07:50:31,40.3613,-70.9951,5,24.9609,32.9703,0.7516,1.77
"EN687",2022-08-02 07:50:56,40.3612,-70.9951,5,24.9558,32.97,0.6473,1.77
"EN687",2022-08-02 07:51:20,40.3611,-70.9952,5,24.9664,32.9678,0.7395,1.77
"EN687",2022-08-02 07:51:45,40.3609,-70.9953,5,24.9806,32.965,0.8886,1.77
"EN687",2022-08-02 07:52:10,40.3607,-70.9953,5,24.9772,32.9649,0.9902,1.77
"EN687",2022-08-02 07:52:35,40.3606,-70.9954,5,24.9474,32.9685,0.9934,1.77
"EN687",2022-08-02 07:52:58,40.3604,-70.9954,5,24.92,32.9718,1.107,1.77
"EN687",2022-08-02 07:53:21,40.3603,-70.9954,5,24.9259,32.971,1.062,1.77
"EN687",2022-08-02 07:53:46,40.3601,-70.9955,5,24.9358,32.9698,1.018,1.77
"EN687",2022-08-02 07:54:11,40.3599,-70.9955,5,24.9432,32.9677,0.8196,1.77
"EN687",2022-08-02 07:54:34,40.3598,-70.9956,5,24.9468,32.9649,0.7836,1.77
"EN687",2022-08-02 07:55:00,40.3597,-70.9957,5,24.951,32.9617,0.6142,1.77
"EN687",2022-08-02 07:55:23,40.3595,-70.9957,5,24.9407,32.9653,0.5582,1.77
"EN687",2022-08-02 07:55:48,40.3594,-70.9958,5,24.9295,32.9691,0.3987,1.77
"EN687",2022-08-02 07:56:13,40.3592,-70.9958,5,24.9238,32.97,0.4276,1.77
"EN687",2022-08-02 07:56:39,40.3591,-70.9958,5,24.9233,32.9679,0.4387,1.77
"EN687",2022-08-02 07:57:04,40.359,-70.9958,5,24.9236,32.9666,0.6018,1.77
"EN687",2022-08-02 07:57:29,40.3588,-70.9958,5,24.9279,32.9684,0.7525,1.77
"EN687",2022-08-02 07:57:54,40.3586,-70.9959,5,24.9322,32.9703,0.9105,1.77
"EN687",2022-08-02 07:58:16,40.3585,-70.9959,5,24.9281,32.9702,0.9855,1.77
"EN687",2022-08-02 07:58:40,40.3584,-70.996,5,24.9203,32.9694,0.9169,1.77
"EN687",2022-08-02 07:59:03,40.3583,-70.996,5,24.9134,32.9687,0.7307,1.77
"EN687",2022-08-02 07:59:28,40.3582,-70.996,5,24.9092,32.9678,0.4601,1.77
"EN687",2022-08-02 07:59:53,40.358,-70.996,5,24.9051,32.9669,0.2695,1.77
"EN687",2022-08-02 08:00:19,40.3579,-70.996,5,24.9021,32.9624,0.08993,1.77
"EN687",2022-08-02 08:00:44,40.3577,-70.996,5,24.8996,32.9568,0.1485,1.77
"EN687",2022-08-02 08:01:09,40.3576,-70.996,5,24.8973,32.9539,0.2352,1.77
"EN687",2022-08-02 08:01:32,40.3574,-70.9961,5,24.8954,32.9553,0.3775,1.77
"EN687",2022-08-02 08:01:58,40.3573,-70.9961,5,24.8933,32.9569,0.3517,1.77
"EN687",2022-08-02 08:02:21,40.3572,-70.9961,5,24.8899,32.954,0.5038,1.77
"EN687",2022-08-02 08:02:44,40.3572,-70.9961,5,24.8865,32.9508,0.706,1.77
"EN687",2022-08-02 08:03:09,40.3571,-70.9961,5,24.884,32.948,0.9718,1.77
"EN687",2022-08-02 08:03:34,40.3569,-70.9961,5,24.8838,32.9466,1.15,1.77
"EN687",2022-08-02 08:03:58,40.3568,-70.9961,5,24.8835,32.9452,1.199,1.77
"EN687",2022-08-02 08:04:23,40.3566,-70.9961,5,24.8837,32.9446,1.216,1.77
"EN687",2022-08-02 08:04:48,40.3565,-70.9961,5,24.8838,32.9441,0.9857,1.77
"EN687",2022-08-02 08:05:11,40.3563,-70.9961,5,24.8831,32.9429,0.7883,1.77
"EN687",2022-08-02 08:05:36,40.3562,-70.9961,5,24.8814,32.9408,0.5928,1.77
"EN687",2022-08-02 08:06:01,40.3561,-70.9961,5,24.8797,32.9387,0.5859,1.77
"EN687",2022-08-02 08:06:27,40.356,-70.9961,5,24.878,32.9375,0.5371,1.77
"EN687",2022-08-02 08:06:51,40.3558,-70.9961,5,24.8763,32.9365,0.5125,1.77
"EN687",2022-08-02 08:07:15,40.3557,-70.9961,5,24.8764,32.9359,0.4434,1.77
"EN687",2022-08-02 08:07:40,40.3556,-70.9961,5,24.8776,32.9356,0.3745,1.77
"EN687",2022-08-02 08:08:05,40.3555,-70.9961,5,24.8791,32.9354,0.2613,1.77
"EN687",2022-08-02 08:08:30,40.3554,-70.9961,5,24.8823,32.9355,0.1001,1.77
"EN687",2022-08-02 08:08:55,40.3552,-70.9961,5,24.8855,32.9356,0.08656,1.77
"EN687",2022-08-02 08:09:21,40.3551,-70.9961,5,24.8819,32.9356,0.09452,1.77
"EN687",2022-08-02 08:09:46,40.3549,-70.9962,5,24.8769,32.9357,0.1859,1.77
"EN687",2022-08-02 08:10:11,40.3547,-70.9962,5,24.8766,32.9356,0.3228,1.77
"EN687",2022-08-02 08:10:34,40.3546,-70.9963,5,24.882,32.9355,0.4951,1.77
"EN687",2022-08-02 08:10:59,40.3544,-70.9963,5,24.8878,32.9353,0.5255,1.77
"EN687",2022-08-02 08:11:22,40.3543,-70.9966,5,24.8923,32.9342,0.4672,1.77
"EN687",2022-08-02 08:11:45,40.3542,-70.9968,5,24.8967,32.9331,0.3884,1.77
"EN687",2022-08-02 08:12:10,40.3541,-70.9971,5,24.8989,32.9329,0.3539,1.77
"EN687",2022-08-02 08:12:35,40.3543,-70.9974,5,24.8971,32.9341,0.2003,1.77
"EN687",2022-08-02 08:13:00,40.3544,-70.9977,5,24.8953,32.9353,0.0176,1.77
"EN687",2022-08-02 08:13:25,40.3549,-70.9982,5,24.9055,32.9398,-0.1742,1.77
"EN687",2022-08-02 08:13:46,40.3554,-70.9986,5,24.914,32.9435,-0.2215,1.77
"EN687",2022-08-02 08:14:11,40.3561,-70.9992,5,24.9254,32.9502,-0.2688,1.77
"EN687",2022-08-02 08:14:37,40.3569,-70.9998,5,24.939,32.9601,-0.1812,1.77
"EN687",2022-08-02 08:15:02,40.3578,-71.0005,5,24.9524,32.9699,0.01488,1.77
"EN687",2022-08-02 08:15:27,40.3587,-71.0012,5,24.9695,32.9821,0.2705,1.77
"EN687",2022-08-02 08:15:52,40.3596,-71.0019,5,24.9866,32.9943,0.3899,1.77
"EN687",2022-08-02 08:16:17,40.3605,-71.0026,5,24.9949,33.0065,0.4488,1.77
"EN687",2022-08-02 08:16:40,40.3613,-71.0032,5,24.9987,33.0178,0.5159,1.77
"EN687",2022-08-02 08:17:04,40.3621,-71.004,5,25.0035,33.0291,0.4977,1.77
"EN687",2022-08-02 08:17:30,40.3627,-71.0051,5,25.0134,33.0387,0.4281,1.77
"EN687",2022-08-02 08:17:52,40.3633,-71.0061,5,25.0218,33.0469,0.3545,1.77
"EN687",2022-08-02 08:18:18,40.3636,-71.0076,5,25.0347,33.0573,0.3403,1.77
"EN687",2022-08-02 08:18:43,40.3637,-71.009,5,25.0485,33.0675,0.3392,1.77
"EN687",2022-08-02 08:19:08,40.3638,-71.0105,5,25.0595,33.0788,0.3793,1.77
"EN687",2022-08-02 08:19:33,40.3638,-71.0119,5,25.0645,33.0924,0.5006,1.77
"EN687",2022-08-02 08:19:59,40.3638,-71.0134,5,25.0697,33.1067,0.5825,1.77
"EN687",2022-08-02 08:20:24,40.3638,-71.0149,5,25.0652,33.1171,0.6451,1.77
"EN687",2022-08-02 08:20:49,40.3639,-71.0164,5,25.0603,33.1274,0.7131,1.77
"EN687",2022-08-02 08:21:12,40.3639,-71.0178,5,25.0635,33.1334,0.7808,1.77
"EN687",2022-08-02 08:21:36,40.3639,-71.0192,5,25.0742,33.1365,0.8644,1.77
"EN687",2022-08-02 08:22:01,40.3639,-71.0207,5,25.0852,33.1398,0.9417,1.77
"EN687",2022-08-02 08:22:24,40.3639,-71.022,5,25.0913,33.1437,0.9257,1.77
"EN687",2022-08-02 08:22:49,40.364,-71.0235,5,25.098,33.1479,0.7447,1.77
"EN687",2022-08-02 08:23:14,40.364,-71.0249,5,25.1082,33.1522,0.4981,1.77
"EN687",2022-08-02 08:23:39,40.3639,-71.0264,5,25.1212,33.1565,0.2489,1.77
"EN687",2022-08-02 08:24:04,40.3639,-71.0279,5,25.1332,33.161,0.08304,1.76
"EN687",2022-08-02 08:24:30,40.3638,-71.0295,5,25.1407,33.167,0.05687,1.76
"EN687",2022-08-02 08:24:54,40.3637,-71.0309,5,25.1476,33.1724,0.07081,1.76
"EN687",2022-08-02 08:25:20,40.3637,-71.0325,5,25.157,33.1781,0.0896,1.76
"EN687",2022-08-02 08:25:45,40.3637,-71.034,5,25.1667,33.1835,0.04897,1.76
"EN687",2022-08-02 08:26:10,40.3637,-71.0355,5,25.1758,33.1884,-0.03199,1.76
"EN687",2022-08-02 08:26:35,40.3636,-71.037,5,25.1839,33.1925,0.01037,1.76
"EN687",2022-08-02 08:27:01,40.3636,-71.0386,5,25.1922,33.1967,0.1159,1.76
"EN687",2022-08-02 08:27:24,40.3636,-71.0399,5,25.195,33.1998,0.323,1.76
"EN687",2022-08-02 08:27:49,40.3636,-71.0414,5,25.1981,33.2031,0.445,1.76
"EN687",2022-08-02 08:28:12,40.3636,-71.0428,5,25.199,33.2047,0.6935,1.76
"EN687",2022-08-02 08:28:37,40.3636,-71.0443,5,25.1982,33.2052,0.8477,1.76
"EN687",2022-08-02 08:29:03,40.3636,-71.0459,5,25.197,33.2056,1.003,1.76
"EN687",2022-08-02 08:29:25,40.3636,-71.0472,5,25.193,33.2052,1.091,1.76
"EN687",2022-08-02 08:29:49,40.3635,-71.0486,5,25.1888,33.2049,1.077,1.76
"EN687",2022-08-02 08:30:10,40.3635,-71.0499,5,25.1874,33.2033,0.9145,1.76
"EN687",2022-08-02 08:30:35,40.3634,-71.0513,5,25.1887,33.1997,0.5649,1.76
"EN687",2022-08-02 08:30:58,40.3634,-71.0527,5,25.19,33.1965,0.2916,1.76
"EN687",2022-08-02 08:31:23,40.3634,-71.0542,5,25.1899,33.1942,0.002704,1.76
"EN687",2022-08-02 08:31:49,40.3634,-71.0557,5,25.1898,33.192,-0.1597,1.76
"EN687",2022-08-02 08:32:12,40.3634,-71.0571,5,25.1883,33.1898,-0.2293,1.76
"EN687",2022-08-02 08:32:37,40.3633,-71.0586,5,25.1855,33.1874,-0.09871,1.76
"EN687",2022-08-02 08:33:02,40.3633,-71.0601,5,25.1831,33.1851,-0.03786,1.76
"EN687",2022-08-02 08:33:27,40.3633,-71.0616,5,25.1857,33.1848,0.005894,1.76
"EN687",2022-08-02 08:33:52,40.3632,-71.0631,5,25.1883,33.1845,0.05412,1.76
"EN687",2022-08-02 08:34:15,40.3632,-71.0645,5,25.1914,33.1832,0.07162,1.76
"EN687",2022-08-02 08:34:40,40.3632,-71.0659,5,25.1953,33.1813,0.02797,1.75
"EN687",2022-08-02 08:35:06,40.3632,-71.0675,5,25.1976,33.1802,0.0303,1.75
"EN687",2022-08-02 08:35:28,40.3632,-71.0688,5,25.1947,33.1816,0.03955,1.75
"EN687",2022-08-02 08:35:51,40.3631,-71.0702,5,25.1917,33.1831,0.2082,1.75
"EN687",2022-08-02 08:36:15,40.3631,-71.0716,5,25.1899,33.1851,0.1599,1.75
"EN687",2022-08-02 08:36:38,40.363,-71.0729,5,25.1889,33.1873,0.1632,1.75
"EN687",2022-08-02 08:37:03,40.363,-71.0744,5,25.1875,33.1896,0.04298,1.75
"EN687",2022-08-02 08:37:26,40.363,-71.0758,5,25.1833,33.1914,-0.007492,1.75
"EN687",2022-08-02 08:37:52,40.3629,-71.0773,5,25.1786,33.1933,-0.234,1.75
"EN687",2022-08-02 08:38:15,40.3629,-71.0787,5,25.1751,33.1938,-0.384,1.75
"EN687",2022-08-02 08:38:40,40.3629,-71.0801,5,25.1718,33.1936,-0.6323,1.75
"EN687",2022-08-02 08:39:05,40.3629,-71.0816,5,25.1679,33.1934,-0.7935,1.75
"EN687",2022-08-02 08:39:29,40.3629,-71.083,5,25.1618,33.1931,-0.8725,1.75
"EN687",2022-08-02 08:39:54,40.3628,-71.0845,5,25.1553,33.1927,-0.9175,1.75
"EN687",2022-08-02 08:40:19,40.3628,-71.086,5,25.1511,33.1936,-0.9044,1.75
"EN687",2022-08-02 08:40:44,40.3628,-71.0875,5,25.1475,33.1948,-0.9663,1.75
"EN687",2022-08-02 08:41:07,40.3628,-71.0888,5,25.1474,33.1963,-0.9695,1.75
"EN687",2022-08-02 08:41:33,40.3628,-71.0904,5,25.1557,33.1987,-0.9558,1.75
"EN687",2022-08-02 08:41:58,40.3628,-71.092,5,25.1636,33.201,-0.9674,1.75
"EN687",2022-08-02 08:42:23,40.3627,-71.0934,5,25.1683,33.2025,-0.9305,1.74
"EN687",2022-08-02 08:42:48,40.3626,-71.0949,5,25.1728,33.2038,-0.9457,1.74
"EN687",2022-08-02 08:43:12,40.3626,-71.0963,5,25.1758,33.2047,-0.8737,1.74
"EN687",2022-08-02 08:43:37,40.3626,-71.0978,5,25.1776,33.2051,-0.8501,1.74
"EN687",2022-08-02 08:44:02,40.3626,-71.0993,5,25.1793,33.2054,-0.747,1.74
"EN687",2022-08-02 08:44:25,40.3626,-71.1007,5,25.1806,33.2057,-0.6366,1.74
"EN687",2022-08-02 08:44:50,40.3625,-71.1021,5,25.182,33.2059,-0.3479,1.74
"EN687",2022-08-02 08:45:15,40.3622,-71.1035,5,25.1825,33.2058,-0.1319,1.74
"EN687",2022-08-02 08:45:40,40.3616,-71.1048,5,25.1826,33.2054,-0.0484,1.74
"EN687",2022-08-02 08:46:03,40.3611,-71.1059,5,25.1819,33.2052,-0.05669,1.74
"EN687",2022-08-02 08:46:26,40.3603,-71.1067,5,25.1763,33.2059,-0.09724,1.74
"EN687",2022-08-02 08:46:52,40.3594,-71.1076,5,25.1699,33.2067,-0.1286,1.74
"EN687",2022-08-02 08:47:13,40.359,-71.1086,5,25.1682,33.2085,-0.1685,1.74
"EN687",2022-08-02 08:47:39,40.3589,-71.11,5,25.1686,33.2116,-0.2156,1.74
"EN687",2022-08-02 08:48:02,40.3589,-71.1112,5,25.1694,33.2141,-0.2344,1.74
"EN687",2022-08-02 08:48:27,40.3597,-71.1118,5,25.1756,33.2135,-0.2608,1.74
"EN687",2022-08-02 08:48:50,40.3606,-71.1124,5,25.1812,33.213,-0.3381,1.74
"EN687",2022-08-02 08:49:15,40.3614,-71.1121,5,25.1862,33.2097,-0.4685,1.74
"EN687",2022-08-02 08:49:39,40.3621,-71.1114,5,25.1901,33.2048,-0.5056,1.74
"EN687",2022-08-02 08:50:02,40.3627,-71.1107,5,25.1936,33.2005,-0.5347,1.74
"EN687",2022-08-02 08:50:27,40.3628,-71.1093,5,25.1937,33.1999,-0.5219,1.74
"EN687",2022-08-02 08:50:50,40.3629,-71.108,5,25.1939,33.1993,-0.5956,1.74
"EN687",2022-08-02 08:51:13,40.3629,-71.1068,5,25.1928,33.1994,-0.56,1.74
"EN687",2022-08-02 08:51:38,40.3628,-71.1053,5,25.1906,33.1999,-0.6161,1.74
"EN687",2022-08-02 08:52:01,40.3627,-71.104,5,25.1888,33.2004,-0.6016,1.74
"EN687",2022-08-02 08:52:26,40.3627,-71.1026,5,25.1902,33.2005,-0.6279,1.74
"EN687",2022-08-02 08:52:51,40.3627,-71.1012,5,25.1917,33.2007,-0.4112,1.74
"EN687",2022-08-02 08:53:17,40.3627,-71.0997,5,25.1915,33.2007,-0.3468,1.74
"EN687",2022-08-02 08:53:42,40.3627,-71.0983,5,25.1906,33.2007,-0.2243,1.74
"EN687",2022-08-02 08:54:07,40.3627,-71.0969,5,25.19,33.2007,-0.2383,1.74
"EN687",2022-08-02 08:54:30,40.3626,-71.0955,5,25.1903,33.2008,-0.2103,1.74
"EN687",2022-08-02 08:54:56,40.3626,-71.094,5,25.1906,33.2008,-0.2652,1.75
"EN687",2022-08-02 08:55:21,40.3626,-71.0926,5,25.1879,33.2016,-0.3724,1.75
"EN687",2022-08-02 08:55:46,40.3626,-71.0911,5,25.1846,33.2026,-0.4909,1.75
"EN687",2022-08-02 08:56:11,40.3626,-71.0897,5,25.1778,33.2033,-0.6356,1.75
"EN687",2022-08-02 08:56:34,40.3626,-71.0884,5,25.1672,33.2034,-0.7435,1.75
"EN687",2022-08-02 08:56:59,40.3626,-71.087,5,25.1558,33.2036,-0.8509,1.75
"EN687",2022-08-02 08:57:24,40.3626,-71.0855,5,25.159,33.2033,-0.9363,1.75
"EN687",2022-08-02 08:57:49,40.3627,-71.0841,5,25.1628,33.203,-1.098,1.75
"EN687",2022-08-02 08:58:12,40.3627,-71.0828,5,25.1655,33.201,-1.15,1.75
"EN687",2022-08-02 08:58:37,40.3627,-71.0814,5,25.1676,33.1972,-1.186,1.75
"EN687",2022-08-02 08:59:01,40.3627,-71.08,5,25.1696,33.1936,-1.197,1.75
"EN687",2022-08-02 08:59:27,40.3627,-71.0785,5,25.1727,33.1932,-1.178,1.75
"EN687",2022-08-02 08:59:52,40.3628,-71.0771,5,25.1756,33.1928,-0.9998,1.75
"EN687",2022-08-02 09:00:17,40.3628,-71.0757,5,25.1798,33.1934,-0.7288,1.75
"EN687",2022-08-02 09:00:42,40.3628,-71.0743,5,25.1846,33.1944,-0.5587,1.75
"EN687",2022-08-02 09:01:08,40.3628,-71.0728,5,25.1902,33.1943,-0.4277,1.75
"EN687",2022-08-02 09:01:33,40.3629,-71.0714,5,25.1972,33.1919,-0.3825,1.75
"EN687",2022-08-02 09:01:58,40.363,-71.0699,5,25.2042,33.1895,-0.2988,1.75
"EN687",2022-08-02 09:02:23,40.363,-71.0685,5,25.2001,33.1882,-0.4772,1.75
"EN687",2022-08-02 09:02:47,40.363,-71.0671,5,25.1952,33.187,-0.5748,1.75
"EN687",2022-08-02 09:03:12,40.363,-71.0656,5,25.1919,33.1861,-0.7531,1.75
"EN687",2022-08-02 09:03:35,40.3631,-71.0644,5,25.1909,33.1855,-0.7506,1.75
"EN687",2022-08-02 09:04:00,40.3631,-71.063,5,25.1897,33.1848,-0.8599,1.76
"EN687",2022-08-02 09:04:25,40.3631,-71.0616,5,25.1852,33.1843,-0.7566,1.76
"EN687",2022-08-02 09:04:50,40.3631,-71.0602,5,25.1808,33.1837,-0.6786,1.76
"EN687",2022-08-02 09:05:15,40.3632,-71.0587,5,25.1777,33.1835,-0.6307,1.76
"EN687",2022-08-02 09:05:40,40.3632,-71.0573,5,25.1755,33.1835,-0.7015,1.76
"EN687",2022-08-02 09:06:03,40.3633,-71.0559,5,25.1739,33.1834,-0.6391,1.76
"EN687",2022-08-02 09:06:29,40.3633,-71.0545,5,25.1743,33.1823,-0.511,1.76
"EN687",2022-08-02 09:06:54,40.3633,-71.053,5,25.1748,33.1812,-0.4106,1.76
"EN687",2022-08-02 09:07:19,40.3633,-71.0516,5,25.1791,33.182,-0.2597,1.76
"EN687",2022-08-02 09:07:41,40.3633,-71.0504,5,25.1839,33.1831,0.001161,1.76
"EN687",2022-08-02 09:08:07,40.3633,-71.0489,5,25.189,33.1846,0.1069,1.76
"EN687",2022-08-02 09:08:32,40.3634,-71.0475,5,25.192,33.1864,0.0477,1.76
"EN687",2022-08-02 09:08:54,40.3634,-71.0463,5,25.1948,33.188,-0.1117,1.76
"EN687",2022-08-02 09:09:20,40.3634,-71.0448,5,25.197,33.1908,-0.3452,1.76
"EN687",2022-08-02 09:09:44,40.3635,-71.0434,5,25.1989,33.1938,-0.6648,1.76
"EN687",2022-08-02 09:10:10,40.3635,-71.0419,5,25.2015,33.1963,-0.8805,1.76
"EN687",2022-08-02 09:10:35,40.3636,-71.0405,5,25.2049,33.1979,-0.9257,1.76
"EN687",2022-08-02 09:11:00,40.3636,-71.039,5,25.2083,33.1995,-0.8712,1.76
"EN687",2022-08-02 09:11:25,40.3636,-71.0376,5,25.2073,33.2013,-0.8299,1.76
"EN687",2022-08-02 09:11:49,40.3637,-71.0363,5,25.2063,33.203,-0.7801,1.76
"EN687",2022-08-02 09:12:14,40.3637,-71.0349,5,25.1992,33.2046,-0.7653,1.76
"EN687",2022-08-02 09:12:39,40.3636,-71.0335,5,25.1875,33.2061,-0.8262,1.76
"EN687",2022-08-02 09:13:04,40.3636,-71.0321,5,25.1764,33.2069,-0.8936,1.76
"EN687",2022-08-02 09:13:29,40.3636,-71.0307,5,25.1686,33.2046,-0.8878,1.77
"EN687",2022-08-02 09:13:55,40.3636,-71.0292,5,25.1605,33.2022,-0.8281,1.77
"EN687",2022-08-02 09:14:20,40.3636,-71.0277,5,25.1518,33.1984,-0.7206,1.77
"EN687",2022-08-02 09:14:45,40.3636,-71.0263,5,25.143,33.1943,-0.6559,1.77
"EN687",2022-08-02 09:15:10,40.3636,-71.0248,5,25.1361,33.1893,-0.7217,1.77
"EN687",2022-08-02 09:15:36,40.3635,-71.0234,5,25.1321,33.1827,-0.9235,1.77
"EN687",2022-08-02 09:15:59,40.3635,-71.0221,5,25.1286,33.1768,-1.106,1.77
"EN687",2022-08-02 09:16:24,40.3635,-71.0207,5,25.1218,33.1753,-1.271,1.77
"EN687",2022-08-02 09:16:49,40.3635,-71.0193,5,25.1148,33.1741,-1.355,1.77
"EN687",2022-08-02 09:17:14,40.3635,-71.0179,5,25.1017,33.1693,-1.25,1.77
"EN687",2022-08-02 09:17:37,40.3634,-71.0166,5,25.0852,33.1623,-1.04,1.77
"EN687",2022-08-02 09:18:02,40.3634,-71.0152,5,25.0686,33.1543,-0.7865,1.77
"EN687",2022-08-02 09:18:27,40.3634,-71.0137,5,25.0682,33.1422,-0.6428,1.77
"EN687",2022-08-02 09:18:50,40.3634,-71.0124,5,25.0678,33.131,-0.5001,1.77
"EN687",2022-08-02 09:19:16,40.3634,-71.0109,5,25.0646,33.1213,-0.5896,1.77
"EN687",2022-08-02 09:19:39,40.3633,-71.0096,5,25.0601,33.1144,-0.6402,1.77
"EN687",2022-08-02 09:20:02,40.3633,-71.0083,5,25.0518,33.1072,-0.6835,1.77
"EN687",2022-08-02 09:20:25,40.3633,-71.007,5,25.004,33.0971,-0.5306,1.77
"EN687",2022-08-02 09:20:51,40.3632,-71.0055,5,24.95,33.0857,-0.5163,1.77
"EN687",2022-08-02 09:21:16,40.3632,-71.0041,5,24.8913,33.0625,-0.4187,1.76
"EN687",2022-08-02 09:21:39,40.3631,-71.0028,5,24.8338,33.0347,-0.3753,1.76
"EN687",2022-08-02 09:22:02,40.3631,-71.0015,5,24.7803,33.0052,-0.2914,1.76
"EN687",2022-08-02 09:22:28,40.3631,-71,5,24.7676,32.9503,-0.2958,1.76
"EN687",2022-08-02 09:22:52,40.363,-70.9987,5,24.7558,32.8996,-0.1786,1.76
"EN687",2022-08-02 09:23:17,40.363,-70.9972,5,24.7472,32.8624,-0.01506,1.76
"EN687",2022-08-02 09:23:40,40.363,-70.9959,5,24.7408,32.8348,0.2115,1.76
"EN687",2022-08-02 09:24:05,40.363,-70.9945,5,24.7306,32.8082,0.3261,1.76
"EN687",2022-08-02 09:24:31,40.363,-70.993,5,24.7067,32.7945,0.2601,1.76
"EN687",2022-08-02 09:24:56,40.363,-70.9916,5,24.6838,32.7812,0.2147,1.76
"EN687",2022-08-02 09:25:19,40.363,-70.9903,5,24.6581,32.7636,0.2029,1.76
"EN687",2022-08-02 09:25:44,40.3629,-70.9889,5,24.6291,32.7433,0.2157,1.76
"EN687",2022-08-02 09:26:10,40.3629,-70.9874,5,24.6088,32.7248,0.06694,1.76
"EN687",2022-08-02 09:26:35,40.3629,-70.986,5,24.6044,32.7111,-0.1081,1.76
"EN687",2022-08-02 09:27:00,40.3629,-70.9845,5,24.6,32.6973,-0.3082,1.76
"EN687",2022-08-02 09:27:23,40.3629,-70.9832,5,24.6015,32.689,-0.4266,1.76
"EN687",2022-08-02 09:27:49,40.3628,-70.9818,5,24.6033,32.6796,-0.4719,1.76
"EN687",2022-08-02 09:28:14,40.3628,-70.9804,5,24.6121,32.6759,-0.3977,1.76
"EN687",2022-08-02 09:28:39,40.3627,-70.979,5,24.6266,32.6765,-0.1784,1.76
"EN687",2022-08-02 09:29:02,40.3627,-70.9777,5,24.6402,32.6771,0.2024,1.76
"EN687",2022-08-02 09:29:27,40.3627,-70.9762,5,24.6574,32.6785,0.6303,1.76
"EN687",2022-08-02 09:29:52,40.3627,-70.9748,5,24.6747,32.6799,0.9885,1.76
"EN687",2022-08-02 09:30:17,40.3627,-70.9734,5,24.679,32.6879,1.338,1.76
"EN687",2022-08-02 09:30:40,40.3627,-70.9721,5,24.6773,32.6979,1.569,1.76
