"cruise","datetime_utc_matlab","latitude_matlab","longitude_matlab","latitude_API","longitude_API","depth","biosat","O2_Ar_ratio"
"EN608",2018-02-02 07:36:32,40.3587,-71.0587,40.3587,-71.0573,5,-0.5354,20.4525
"EN608",2018-02-02 07:36:44,40.3587,-71.0581,40.3587,-71.0573,5,-0.3984,20.3116
"EN608",2018-02-02 07:36:55,40.3587,-71.0576,40.3587,-71.0573,5,-0.2494,20.201
"EN608",2018-02-02 08:02:00,40.3592,-70.9895,40.3592,-70.9895,5,-0.1805,20.3969
"EN608",2018-02-02 08:02:11,40.3592,-70.9891,40.3592,-70.9895,5,-0.03965,20.4535
"EN608",2018-02-02 08:02:23,40.3592,-70.9887,40.3592,-70.9895,5,0.07032,20.5238
"EN608",2018-02-02 08:02:34,40.3591,-70.9884,40.3591,-70.9875,5,0.1562,20.4563
"EN608",2018-02-02 08:02:46,40.3591,-70.988,40.3591,-70.9875,5,0.1056,20.3141
"EN608",2018-02-02 08:02:57,40.3591,-70.9876,40.3591,-70.9875,5,0.03181,20.4846
"EN608",2018-02-02 08:03:08,40.3591,-70.9872,40.3591,-70.9875,5,0.02614,20.4019
"EN608",2018-02-02 08:03:20,40.3591,-70.9868,40.3591,-70.9875,5,0.1986,20.4484
"EN608",2018-02-02 08:03:31,40.3591,-70.9864,40.3591,-70.9854,5,0.1736,20.4506
"EN608",2018-02-02 08:03:43,40.3591,-70.986,40.3591,-70.9854,5,0.2173,20.4902
"EN608",2018-02-02 08:03:54,40.3591,-70.9856,40.3591,-70.9854,5,0.3016,20.4592
"EN608",2018-02-02 08:04:06,40.3591,-70.9852,40.3591,-70.9854,5,0.134,20.4465
"EN608",2018-02-02 08:04:17,40.3591,-70.9848,40.3591,-70.9854,5,0.003837,20.5345
"EN608",2018-02-02 08:04:28,40.3591,-70.9844,40.3591,-70.9854,5,-0.07546,20.2796
"EN608",2018-02-02 08:04:40,40.359,-70.984,40.359,-70.9833,5,-0.09961,20.3573
"EN608",2018-02-02 08:04:51,40.359,-70.9836,40.359,-70.9833,5,-0.2268,20.3782
"EN608",2018-02-02 08:05:03,40.359,-70.9832,40.359,-70.9833,5,-0.04578,20.4219
"EN608",2018-02-02 08:05:14,40.359,-70.9828,40.359,-70.9833,5,-0.1804,20.4047
"EN608",2018-02-02 08:05:25,40.359,-70.9824,40.359,-70.9833,5,-0.0973,20.4643
"EN608",2018-02-02 08:05:37,40.3589,-70.9819,40.3589,-70.9811,5,-0.05899,20.2199
"EN608",2018-02-02 08:05:48,40.3589,-70.9815,40.3589,-70.9811,5,-0.1122,20.4631
"EN608",2018-02-02 08:06:00,40.3589,-70.9811,40.3589,-70.9811,5,-0.1716,20.461
"EN608",2018-02-02 08:06:11,40.3589,-70.9807,40.3589,-70.9811,5,-0.02432,20.3504
"EN608",2018-02-02 08:06:22,40.3589,-70.9803,40.3589,-70.9811,5,-0.1519,20.4038
"EN608",2018-02-02 08:06:34,40.3588,-70.9799,40.3588,-70.979,5,-0.1989,20.3703
"EN608",2018-02-02 08:06:45,40.3588,-70.9795,40.3588,-70.979,5,-0.2491,20.333
"EN608",2018-02-02 08:06:57,40.3588,-70.9791,40.3588,-70.979,5,-0.2056,20.4131
"EN608",2018-02-02 08:07:08,40.3588,-70.9787,40.3588,-70.979,5,-0.1122,20.2992
"EN608",2018-02-02 08:07:19,40.3588,-70.9783,40.3588,-70.979,5,-0.0796,20.4482
"EN608",2018-02-02 08:07:31,40.3587,-70.9778,40.3587,-70.9767,5,-0.03853,20.4656
"EN608",2018-02-02 08:07:42,40.3587,-70.9774,40.3587,-70.9767,5,0.1048,20.3663
"EN608",2018-02-02 08:07:54,40.3587,-70.9769,40.3587,-70.9767,5,0.1275,20.455
"EN608",2018-02-02 08:08:05,40.3587,-70.9765,40.3587,-70.9767,5,0.08068,20.4455
"EN608",2018-02-02 08:08:16,40.3587,-70.9761,40.3587,-70.9767,5,0.1166,20.4714
"EN608",2018-02-02 08:08:28,40.3587,-70.9756,40.3587,-70.9767,5,0.04938,20.4179
"EN608",2018-02-02 08:08:39,40.3586,-70.9752,40.3586,-70.9744,5,-0.02368,20.4029
"EN608",2018-02-02 08:08:51,40.3586,-70.9747,40.3586,-70.9744,5,-0.03412,20.3864
"EN608",2018-02-02 08:09:02,40.3586,-70.9743,40.3586,-70.9744,5,-0.05826,20.371
"EN608",2018-02-02 08:09:14,40.3586,-70.9739,40.3586,-70.9744,5,-0.1037,20.4608
"EN608",2018-02-02 08:09:25,40.3586,-70.9735,40.3586,-70.9744,5,-0.1249,20.3932
"EN608",2018-02-02 08:09:36,40.3586,-70.9731,40.3586,-70.9722,5,0.005338,20.3566
"EN608",2018-02-02 08:09:48,40.3586,-70.9726,40.3586,-70.9722,5,-0.1009,20.3648
"EN608",2018-02-02 08:09:59,40.3586,-70.9722,40.3586,-70.9722,5,-0.1192,20.504
"EN608",2018-02-02 08:10:11,40.3586,-70.9718,40.3586,-70.9722,5,-0.004723,20.3524
"EN608",2018-02-02 08:10:22,40.3586,-70.9714,40.3586,-70.9722,5,-0.01902,20.3746
"EN608",2018-02-02 08:10:33,40.3585,-70.971,40.3585,-70.97,5,-0.0972,20.4735
"EN608",2018-02-02 08:10:45,40.3585,-70.9706,40.3585,-70.97,5,-0.1421,20.3502
"EN608",2018-02-02 08:10:56,40.3585,-70.9701,40.3585,-70.97,5,-0.1899,20.4242
"EN608",2018-02-02 08:11:08,40.3585,-70.9697,40.3585,-70.97,5,-0.3012,20.3065
"EN608",2018-02-02 08:11:19,40.3585,-70.9693,40.3585,-70.97,5,-0.229,20.3258
"EN608",2018-02-02 08:11:30,40.3585,-70.9689,40.3585,-70.97,5,-0.345,20.3599
"EN608",2018-02-02 08:11:42,40.3585,-70.9685,40.3585,-70.9678,5,-0.2911,20.424
"EN608",2018-02-02 08:11:53,40.3585,-70.9681,40.3585,-70.9678,5,-0.2702,20.3058
"EN608",2018-02-02 08:12:04,40.3585,-70.9677,40.3585,-70.9678,5,-0.3219,20.3615
"EN608",2018-02-02 08:12:16,40.3585,-70.9672,40.3585,-70.9678,5,-0.4015,20.3471
"EN608",2018-02-02 08:12:27,40.3585,-70.9668,40.3585,-70.9678,5,-0.2592,20.3072
"EN608",2018-02-02 08:12:39,40.3584,-70.9664,40.3584,-70.9656,5,-0.2351,20.3427
"EN608",2018-02-02 08:12:50,40.3584,-70.966,40.3584,-70.9656,5,-0.1884,20.4511
"EN608",2018-02-02 08:13:01,40.3584,-70.9656,40.3584,-70.9656,5,-0.2037,20.3861
"EN608",2018-02-02 08:13:13,40.3584,-70.9652,40.3584,-70.9656,5,-0.1526,20.3948
"EN608",2018-02-02 08:13:24,40.3584,-70.9648,40.3584,-70.9656,5,-0.06365,20.2916
"EN608",2018-02-02 08:13:35,40.3584,-70.9644,40.3584,-70.9636,5,-0.1207,20.3949
"EN608",2018-02-02 08:13:47,40.3584,-70.964,40.3584,-70.9636,5,-0.1538,20.5419
"EN608",2018-02-02 08:13:58,40.3584,-70.9637,40.3584,-70.9636,5,-0.1034,20.328
"EN608",2018-02-02 08:14:10,40.3584,-70.9633,40.3584,-70.9636,5,-0.3586,20.361
"EN608",2018-02-02 08:14:21,40.3584,-70.9629,40.3584,-70.9636,5,-0.5704,20.3431
"EN608",2018-02-02 08:14:32,40.3583,-70.9625,40.3583,-70.9615,5,-0.5014,20.1345
"EN608",2018-02-02 08:14:44,40.3583,-70.9621,40.3583,-70.9615,5,-0.5026,20.3258
"EN608",2018-02-02 08:14:55,40.3583,-70.9617,40.3583,-70.9615,5,-0.497,20.3984
"EN608",2018-02-02 08:15:06,40.3583,-70.9613,40.3583,-70.9615,5,-0.2749,20.3598
"EN608",2018-02-02 08:15:18,40.3583,-70.9608,40.3583,-70.9615,5,-0.2004,20.3488
"EN608",2018-02-02 08:15:29,40.3583,-70.9604,40.3583,-70.9615,5,-0.1491,20.3612
"EN608",2018-02-02 08:15:40,40.3582,-70.96,40.3582,-70.9593,5,-0.1098,20.4019
"EN608",2018-02-02 08:15:52,40.3582,-70.9596,40.3582,-70.9593,5,-0.05375,20.4508
"EN608",2018-02-02 08:16:03,40.3582,-70.9592,40.3582,-70.9593,5,-0.0485,20.3999
"EN608",2018-02-02 08:16:15,40.3582,-70.9588,40.3582,-70.9593,5,-0.08024,20.406
"EN608",2018-02-02 08:16:26,40.3581,-70.9584,40.3582,-70.9593,5,-0.1814,20.3666
"EN608",2018-02-02 08:16:37,40.3581,-70.958,40.358,-70.9572,5,-0.208,20.3695
"EN608",2018-02-02 08:16:49,40.358,-70.9576,40.358,-70.9572,5,-0.2779,20.3476
"EN608",2018-02-02 08:17:00,40.358,-70.9572,40.358,-70.9572,5,-0.36,20.3727
"EN608",2018-02-02 08:17:11,40.358,-70.9568,40.358,-70.9572,5,-0.3288,20.3346
"EN608",2018-02-02 08:17:23,40.358,-70.9564,40.358,-70.9572,5,-0.3202,20.2827
"EN608",2018-02-02 08:17:34,40.3579,-70.956,40.3579,-70.955,5,-0.4163,20.4015
"EN608",2018-02-02 08:17:45,40.3579,-70.9556,40.3579,-70.955,5,-0.5404,20.3563
"EN608",2018-02-02 08:17:57,40.3579,-70.9551,40.3579,-70.955,5,-0.6534,20.2746
"EN608",2018-02-02 08:18:08,40.3579,-70.9547,40.3579,-70.955,5,-0.7645,20.208
"EN608",2018-02-02 08:18:20,40.3579,-70.9543,40.3579,-70.955,5,-0.8955,20.1674
"EN608",2018-02-02 08:18:31,40.3579,-70.9539,40.3579,-70.9528,5,-0.8802,20.288
"EN608",2018-02-02 08:18:42,40.3579,-70.9535,40.3579,-70.9528,5,-0.704,20.2226
"EN608",2018-02-02 08:18:54,40.3579,-70.953,40.3579,-70.9528,5,-0.5927,20.2902
"EN608",2018-02-02 08:19:05,40.3579,-70.9526,40.3579,-70.9528,5,-0.5805,20.3879
"EN608",2018-02-02 08:19:16,40.3579,-70.9523,40.3579,-70.9528,5,-0.4882,20.281
"EN608",2018-02-02 08:19:28,40.3579,-70.9519,40.3579,-70.9528,5,-0.4469,20.3004
"EN608",2018-02-02 08:19:39,40.3579,-70.9515,40.3579,-70.9508,5,-0.7698,20.3168
"EN608",2018-02-02 08:19:50,40.3579,-70.9511,40.3579,-70.9508,5,-0.7426,20.3324
"EN608",2018-02-02 08:20:02,40.3579,-70.9507,40.3579,-70.9508,5,-0.7962,20.0583
"EN608",2018-02-02 08:20:13,40.3579,-70.9503,40.3579,-70.9508,5,-0.8487,20.3087
"EN608",2018-02-02 08:20:25,40.3579,-70.9499,40.3579,-70.9508,5,-0.7627,20.2457
"EN608",2018-02-02 08:20:36,40.3579,-70.9495,40.3579,-70.9486,5,-0.5301,20.2633
"EN608",2018-02-02 08:20:47,40.3579,-70.9491,40.3579,-70.9486,5,-0.4431,20.4201
"EN608",2018-02-02 08:20:59,40.3579,-70.9486,40.3579,-70.9486,5,-0.3257,20.2957
"EN608",2018-02-02 08:21:10,40.3579,-70.9482,40.3579,-70.9486,5,-0.2141,20.3975
"EN608",2018-02-02 08:21:21,40.3579,-70.9479,40.3579,-70.9486,5,-0.2271,20.3657
"EN608",2018-02-02 08:21:33,40.3578,-70.9474,40.3578,-70.9465,5,-0.3318,20.3771
"EN608",2018-02-02 08:21:44,40.3578,-70.9471,40.3578,-70.9465,5,-0.4031,20.4069
"EN608",2018-02-02 08:21:55,40.3578,-70.9467,40.3578,-70.9465,5,-0.5215,20.1888
"EN608",2018-02-02 08:22:07,40.3578,-70.9463,40.3578,-70.9465,5,-0.6519,20.3247
"EN608",2018-02-02 08:22:18,40.3577,-70.9459,40.3578,-70.9465,5,-0.7716,20.2448
"EN608",2018-02-02 08:22:30,40.3577,-70.9454,40.3578,-70.9465,5,-0.5399,20.2441
"EN608",2018-02-02 08:22:41,40.3577,-70.9451,40.3576,-70.9444,5,-0.4779,20.2847
"EN608",2018-02-02 08:22:52,40.3576,-70.9447,40.3576,-70.9444,5,-0.3331,20.4255
"EN608",2018-02-02 08:23:04,40.3576,-70.9443,40.3576,-70.9444,5,-0.2757,20.3881
"EN608",2018-02-02 08:23:15,40.3576,-70.9439,40.3576,-70.9444,5,-0.2265,20.3926
"EN608",2018-02-02 08:23:26,40.3576,-70.9435,40.3576,-70.9444,5,-0.3524,20.3028
"EN608",2018-02-02 08:23:38,40.3575,-70.9431,40.3575,-70.9423,5,-0.4076,20.3349
"EN608",2018-02-02 08:23:49,40.3575,-70.9427,40.3575,-70.9423,5,-0.4546,20.297
"EN608",2018-02-02 08:24:00,40.3575,-70.9423,40.3575,-70.9423,5,-0.3414,20.3318
"EN608",2018-02-02 08:24:12,40.3575,-70.9419,40.3575,-70.9423,5,-0.3096,20.3446
"EN608",2018-02-02 08:24:23,40.3575,-70.9415,40.3575,-70.9423,5,-0.3292,20.4184
"EN608",2018-02-02 08:24:35,40.3574,-70.9411,40.3574,-70.9402,5,-0.353,20.3673
"EN608",2018-02-02 08:24:46,40.3574,-70.9407,40.3574,-70.9402,5,-0.3412,20.2771
"EN608",2018-02-02 08:24:57,40.3574,-70.9403,40.3574,-70.9402,5,-0.3136,20.3076
"EN608",2018-02-02 08:25:09,40.3574,-70.9399,40.3574,-70.9402,5,-0.3236,20.3567
"EN608",2018-02-02 08:25:20,40.3574,-70.9395,40.3574,-70.9402,5,-0.283,20.4465
"EN608",2018-02-02 08:25:31,40.3573,-70.9391,40.3573,-70.938,5,-0.3083,20.3572
"EN608",2018-02-02 08:25:43,40.3573,-70.9386,40.3573,-70.938,5,-0.341,20.3185
"EN608",2018-02-02 08:25:54,40.3573,-70.9382,40.3573,-70.938,5,-0.4755,20.2818
"EN608",2018-02-02 08:26:05,40.3573,-70.9378,40.3573,-70.938,5,-0.5467,20.3234
"EN608",2018-02-02 08:26:17,40.3572,-70.9374,40.3573,-70.938,5,-0.6872,20.3093
"EN608",2018-02-02 08:26:28,40.3572,-70.937,40.3573,-70.938,5,-0.686,20.2845
"EN608",2018-02-02 08:26:40,40.3572,-70.9366,40.3571,-70.9359,5,-0.7488,20.1751
"EN608",2018-02-02 08:26:51,40.3571,-70.9362,40.3571,-70.9359,5,-0.7216,20.283
"EN608",2018-02-02 08:27:02,40.3571,-70.9358,40.3571,-70.9359,5,-0.7012,20.2594
"EN608",2018-02-02 08:27:14,40.3571,-70.9354,40.3571,-70.9359,5,-0.6339,20.3371
"EN608",2018-02-02 08:27:25,40.3571,-70.935,40.3571,-70.9359,5,-0.5795,20.3053
"EN608",2018-02-02 08:27:36,40.3571,-70.9346,40.3571,-70.9338,5,-0.6216,20.2439
"EN608",2018-02-02 08:27:48,40.3571,-70.9342,40.3571,-70.9338,5,-0.6026,20.3386
"EN608",2018-02-02 08:27:59,40.3571,-70.9338,40.3571,-70.9338,5,-0.5306,20.2164
"EN608",2018-02-02 08:28:10,40.3571,-70.9334,40.3571,-70.9338,5,-0.4498,20.3566
"EN608",2018-02-02 08:28:22,40.357,-70.933,40.3571,-70.9338,5,-0.5133,20.3789
"EN608",2018-02-02 08:28:33,40.357,-70.9326,40.3569,-70.9316,5,-0.6321,20.3263
"EN608",2018-02-02 08:28:45,40.357,-70.9322,40.3569,-70.9316,5,-0.648,20.2739
"EN608",2018-02-02 08:28:56,40.3569,-70.9317,40.3569,-70.9316,5,-0.6658,20.0952
"EN608",2018-02-02 08:29:07,40.3569,-70.9313,40.3569,-70.9316,5,-0.6371,20.3404
"EN608",2018-02-02 08:29:19,40.3569,-70.9309,40.3569,-70.9316,5,-0.5831,20.3608
"EN608",2018-02-02 08:29:30,40.3569,-70.9305,40.3569,-70.9316,5,-0.3233,20.3557
"EN608",2018-02-02 08:29:41,40.3568,-70.9301,40.3568,-70.9294,5,-0.3561,20.3291
"EN608",2018-02-02 08:29:53,40.3568,-70.9297,40.3568,-70.9294,5,-0.4317,20.3604
"EN608",2018-02-02 08:30:04,40.3568,-70.9293,40.3568,-70.9294,5,-0.2707,20.3069
"EN608",2018-02-02 08:30:15,40.3568,-70.9289,40.3568,-70.9294,5,-0.3065,20.2835
"EN608",2018-02-02 08:30:27,40.3568,-70.9285,40.3568,-70.9294,5,-0.3301,20.5201
"EN608",2018-02-02 08:30:38,40.3567,-70.9281,40.3567,-70.9273,5,-0.3337,20.2926
"EN608",2018-02-02 08:30:50,40.3567,-70.9277,40.3567,-70.9273,5,-0.3346,20.3363
"EN608",2018-02-02 08:31:01,40.3567,-70.9273,40.3567,-70.9273,5,-0.4769,20.3033
"EN608",2018-02-02 08:31:12,40.3567,-70.9269,40.3567,-70.9273,5,-0.3228,20.2827
"EN608",2018-02-02 08:31:24,40.3567,-70.9264,40.3567,-70.9273,5,-0.2878,20.3748
"EN608",2018-02-02 08:31:35,40.3566,-70.926,40.3566,-70.9251,5,-0.161,20.4499
"EN608",2018-02-02 08:31:46,40.3566,-70.9256,40.3566,-70.9251,5,-0.07084,20.3722
"EN608",2018-02-02 08:31:58,40.3566,-70.9252,40.3566,-70.9251,5,-0.1472,20.4326
"EN608",2018-02-02 08:32:09,40.3566,-70.9248,40.3566,-70.9251,5,-0.1938,20.3748
"EN608",2018-02-02 08:32:20,40.3566,-70.9244,40.3566,-70.9251,5,-0.1341,20.2969
"EN608",2018-02-02 08:32:32,40.3567,-70.9239,40.3567,-70.9229,5,-0.1051,20.4023
"EN608",2018-02-02 08:32:43,40.3567,-70.9235,40.3567,-70.9229,5,-0.1084,20.4332
"EN608",2018-02-02 08:32:55,40.3567,-70.9231,40.3567,-70.9229,5,-0.03968,20.4622
"EN608",2018-02-02 08:33:06,40.3567,-70.9227,40.3567,-70.9229,5,-0.09666,20.3715
"EN608",2018-02-02 08:33:17,40.3567,-70.9223,40.3567,-70.9229,5,-0.03586,20.3671
"EN608",2018-02-02 08:33:29,40.3567,-70.9219,40.3567,-70.9229,5,-0.1714,20.3442
"EN608",2018-02-02 08:33:40,40.3566,-70.9215,40.3566,-70.9208,5,-0.2749,20.4953
"EN608",2018-02-02 08:33:51,40.3566,-70.9211,40.3566,-70.9208,5,-0.3086,20.3239
"EN608",2018-02-02 08:34:03,40.3566,-70.9207,40.3566,-70.9208,5,-0.3151,20.2659
"EN608",2018-02-02 08:34:14,40.3566,-70.9203,40.3566,-70.9208,5,-0.4443,20.3326
"EN608",2018-02-02 08:34:25,40.3566,-70.9199,40.3566,-70.9208,5,-0.2435,20.3376
"EN608",2018-02-02 08:34:37,40.3565,-70.9194,40.3565,-70.9186,5,-0.02111,20.3634
"EN608",2018-02-02 08:34:48,40.3565,-70.919,40.3565,-70.9186,5,-0.03847,20.5288
"EN608",2018-02-02 08:35:00,40.3565,-70.9186,40.3565,-70.9186,5,-0.0857,20.4929
"EN608",2018-02-02 08:35:11,40.3565,-70.9182,40.3565,-70.9186,5,-0.1464,20.3149
"EN608",2018-02-02 08:35:22,40.3565,-70.9178,40.3565,-70.9186,5,-0.4532,20.2894
"EN608",2018-02-02 08:35:34,40.3566,-70.9174,40.3566,-70.9164,5,-0.6198,20.3015
"EN608",2018-02-02 08:35:45,40.3566,-70.9169,40.3566,-70.9164,5,-0.6067,20.2157
"EN608",2018-02-02 08:35:56,40.3566,-70.9165,40.3566,-70.9164,5,-0.5459,20.323
"EN608",2018-02-02 08:36:08,40.3566,-70.9161,40.3566,-70.9164,5,-0.5488,20.3283
"EN608",2018-02-02 08:36:19,40.3566,-70.9158,40.3566,-70.9164,5,-0.3953,20.3514
"EN608",2018-02-02 08:36:30,40.3565,-70.9154,40.3566,-70.9164,5,-0.3305,20.2986
"EN608",2018-02-02 08:36:42,40.3565,-70.915,40.3565,-70.9144,5,-0.2699,20.3724
"EN608",2018-02-02 08:36:53,40.3565,-70.9146,40.3565,-70.9144,5,-0.2568,20.3891
"EN608",2018-02-02 08:37:05,40.3565,-70.9142,40.3565,-70.9144,5,-0.2653,20.3902
"EN608",2018-02-02 08:37:16,40.3565,-70.9138,40.3565,-70.9144,5,-0.3623,20.3649
"EN608",2018-02-02 08:37:27,40.3565,-70.9135,40.3565,-70.9144,5,-0.3691,20.2899
"EN608",2018-02-02 08:37:39,40.3564,-70.913,40.3564,-70.9123,5,-0.449,20.2735
"EN608",2018-02-02 08:37:50,40.3564,-70.9126,40.3564,-70.9123,5,-0.4773,20.3823
"EN608",2018-02-02 08:38:01,40.3564,-70.9123,40.3564,-70.9123,5,-0.3907,20.3086
"EN608",2018-02-02 08:38:13,40.3564,-70.9119,40.3564,-70.9123,5,-0.2669,20.336
"EN608",2018-02-02 08:38:24,40.3564,-70.9115,40.3564,-70.9123,5,-0.2812,20.3783
"EN608",2018-02-02 08:38:35,40.3563,-70.9111,40.3563,-70.9103,5,-0.1697,20.3999
"EN608",2018-02-02 08:38:47,40.3563,-70.9107,40.3563,-70.9103,5,0.1602,20.3677
"EN608",2018-02-02 08:38:58,40.3563,-70.9104,40.3563,-70.9103,5,0.224,20.4224
"EN608",2018-02-02 08:39:10,40.3563,-70.91,40.3563,-70.9103,5,0.4173,20.6729
"EN608",2018-02-02 08:39:21,40.3563,-70.9096,40.3563,-70.9103,5,0.3557,20.4434
"EN608",2018-02-02 08:39:32,40.3563,-70.9092,40.3563,-70.9082,5,0.2585,20.5973
"EN608",2018-02-02 08:39:44,40.3563,-70.9088,40.3563,-70.9082,5,-0.05292,20.3048
"EN608",2018-02-02 08:39:55,40.3563,-70.9084,40.3563,-70.9082,5,-0.09448,20.3233
"EN608",2018-02-02 08:40:06,40.3563,-70.908,40.3563,-70.9082,5,-0.338,20.355
"EN608",2018-02-02 08:40:18,40.3563,-70.9076,40.3563,-70.9082,5,-0.2572,20.401
"EN608",2018-02-02 08:40:29,40.3563,-70.9073,40.3563,-70.9082,5,-0.2822,20.3487
"EN608",2018-02-02 08:40:40,40.3562,-70.9069,40.3562,-70.9063,5,-0.2481,20.3874
"EN608",2018-02-02 08:40:52,40.3562,-70.9066,40.3562,-70.9063,5,-0.3509,20.2977
"EN608",2018-02-02 08:41:03,40.3562,-70.9062,40.3562,-70.9063,5,-0.5521,20.3898
"EN608",2018-02-02 08:41:15,40.3562,-70.9058,40.3562,-70.9063,5,-0.5995,20.2962
"EN608",2018-02-02 08:41:26,40.3562,-70.9053,40.3562,-70.9063,5,-0.4057,20.1433
"EN608",2018-02-02 08:41:37,40.3562,-70.9049,40.3562,-70.9041,5,-0.4868,20.339
"EN608",2018-02-02 08:41:49,40.3562,-70.9045,40.3562,-70.9041,5,-0.3407,20.4956
"EN608",2018-02-02 08:42:00,40.3562,-70.9041,40.3562,-70.9041,5,0.006504,20.307
"EN608",2018-02-02 08:42:11,40.3562,-70.9037,40.3562,-70.9041,5,0.07482,20.4453
"EN608",2018-02-02 08:42:23,40.3562,-70.9033,40.3562,-70.9041,5,0.00143,20.4978
"EN608",2018-02-02 08:42:34,40.3561,-70.903,40.3561,-70.9021,5,0.2138,20.4088
"EN608",2018-02-02 08:42:45,40.3561,-70.9026,40.3561,-70.9021,5,0.1433,20.4207
"EN608",2018-02-02 08:42:57,40.3561,-70.9022,40.3561,-70.9021,5,-0.1812,20.5238
"EN608",2018-02-02 08:43:08,40.3561,-70.9018,40.3561,-70.9021,5,-0.2093,20.3733
"EN608",2018-02-02 08:43:20,40.3561,-70.9014,40.3561,-70.9021,5,-0.2121,20.1665
"EN608",2018-02-02 08:43:31,40.356,-70.9011,40.356,-70.9001,5,-0.4227,20.3801
"EN608",2018-02-02 08:43:42,40.356,-70.9007,40.356,-70.9001,5,-0.4774,20.4178
"EN608",2018-02-02 08:43:54,40.356,-70.9003,40.356,-70.9001,5,-0.264,20.3088
"EN608",2018-02-02 08:44:05,40.356,-70.8999,40.356,-70.9001,5,-0.263,20.3175
"EN608",2018-02-02 08:44:16,40.356,-70.8996,40.356,-70.9001,5,-0.4276,20.3843
"EN608",2018-02-02 08:44:28,40.356,-70.8992,40.356,-70.9001,5,-0.4753,20.381
"EN608",2018-02-02 08:44:39,40.356,-70.8988,40.356,-70.8981,5,-0.2858,20.2498
"EN608",2018-02-02 08:44:51,40.356,-70.8984,40.356,-70.8981,5,-0.265,20.26
"EN608",2018-02-02 08:45:02,40.356,-70.898,40.356,-70.8981,5,-0.2796,20.5108
"EN608",2018-02-02 08:45:13,40.356,-70.8976,40.356,-70.8981,5,-0.1794,20.4055
"EN608",2018-02-02 08:45:25,40.3561,-70.8972,40.356,-70.8981,5,-0.1013,20.3661
"EN608",2018-02-02 08:45:36,40.3561,-70.8968,40.3562,-70.896,5,-0.357,20.3521
"EN608",2018-02-02 08:45:47,40.3562,-70.8965,40.3562,-70.896,5,-0.3782,20.3397
"EN608",2018-02-02 08:45:59,40.3562,-70.896,40.3562,-70.896,5,-0.3555,20.2499
"EN608",2018-02-02 08:46:10,40.3561,-70.8957,40.3562,-70.896,5,-0.3592,20.384
"EN608",2018-02-02 08:46:21,40.356,-70.8953,40.3562,-70.896,5,-0.3648,20.3892
"EN608",2018-02-02 08:46:33,40.3559,-70.895,40.3557,-70.8941,5,-0.06673,20.3483
"EN608",2018-02-02 08:46:44,40.3558,-70.8946,40.3557,-70.8941,5,0.01142,20.3341
"EN608",2018-02-02 08:46:56,40.3557,-70.8942,40.3557,-70.8941,5,-0.01673,20.5541
"EN608",2018-02-02 08:47:07,40.3557,-70.8939,40.3557,-70.8941,5,0.0707,20.4637
"EN608",2018-02-02 08:47:18,40.3556,-70.8935,40.3557,-70.8941,5,0.09189,20.3605
"EN608",2018-02-02 08:47:30,40.3555,-70.8931,40.3557,-70.8941,5,-0.2025,20.4376
"EN608",2018-02-02 08:47:41,40.3554,-70.8927,40.3553,-70.8921,5,-0.3144,20.3557
"EN608",2018-02-02 08:47:52,40.3554,-70.8924,40.3553,-70.8921,5,-0.3788,20.2536
"EN608",2018-02-02 08:48:04,40.3553,-70.892,40.3553,-70.8921,5,-0.2797,20.3495
"EN608",2018-02-02 08:48:15,40.3554,-70.8916,40.3553,-70.8921,5,-0.2893,20.2948
"EN608",2018-02-02 08:48:26,40.3554,-70.8912,40.3553,-70.8921,5,-0.0175,20.5388
"EN608",2018-02-02 08:48:38,40.3554,-70.8908,40.3555,-70.8901,5,-0.0396,20.346
"EN608",2018-02-02 08:48:49,40.3555,-70.8905,40.3555,-70.8901,5,-0.05309,20.5311
"EN608",2018-02-02 08:49:01,40.3555,-70.8901,40.3555,-70.8901,5,-0.2653,20.327
"EN608",2018-02-02 08:49:12,40.3556,-70.8897,40.3555,-70.8901,5,-0.302,20.281
"EN608",2018-02-02 08:49:23,40.3557,-70.8894,40.3555,-70.8901,5,-0.4693,20.3222
"EN608",2018-02-02 08:49:35,40.3557,-70.889,40.3559,-70.8882,5,-0.6205,20.3085
"EN608",2018-02-02 08:49:46,40.3558,-70.8886,40.3559,-70.8882,5,-0.5221,20.3603
"EN608",2018-02-02 08:49:57,40.3559,-70.8883,40.3559,-70.8882,5,-0.5791,20.1727
"EN608",2018-02-02 08:50:09,40.356,-70.8879,40.3559,-70.8882,5,-0.5421,20.3815
"EN608",2018-02-02 08:50:20,40.356,-70.8875,40.3559,-70.8882,5,-0.6013,20.264
"EN608",2018-02-02 08:50:31,40.3561,-70.8872,40.3563,-70.8862,5,-0.4069,20.3463
"EN608",2018-02-02 08:50:43,40.3562,-70.8868,40.3563,-70.8862,5,-0.4344,20.2999
"EN608",2018-02-02 08:50:54,40.3563,-70.8864,40.3563,-70.8862,5,-0.2811,20.3711
"EN608",2018-02-02 08:51:06,40.3564,-70.886,40.3563,-70.8862,5,-0.2653,20.3534
"EN608",2018-02-02 08:51:17,40.3565,-70.8857,40.3563,-70.8862,5,-0.2145,20.4205
"EN608",2018-02-02 08:51:28,40.3566,-70.8853,40.3563,-70.8862,5,-0.238,20.3624
"EN608",2018-02-02 08:51:40,40.3567,-70.8849,40.3569,-70.8843,5,-0.2123,20.3518
