"cruise","datetime_utc_matlab","latitude_matlab","longitude_matlab","depth","biosat","O2_Ar_ratio"
"EN608",2018-02-04 07:22:28,40.2576,-70.8287,5,-0.2715,20.3102
"EN608",2018-02-04 07:22:40,40.258,-70.8284,5,-0.2892,20.3268
"EN608",2018-02-04 07:22:51,40.2585,-70.8282,5,-0.2964,20.4031
"EN608",2018-02-04 07:23:02,40.2589,-70.828,5,-0.2514,20.3515
"EN608",2018-02-04 07:23:14,40.2593,-70.8277,5,-0.2261,20.375
"EN608",2018-02-04 07:23:25,40.2598,-70.8274,5,-0.2582,20.3561
"EN608",2018-02-04 07:23:36,40.2602,-70.8272,5,-0.2799,20.3523
"EN608",2018-02-04 07:23:48,40.2606,-70.8269,5,-0.3216,20.3701
"EN608",2018-02-04 07:23:59,40.2611,-70.8266,5,-0.3384,20.3291
"EN608",2018-02-04 07:24:10,40.2615,-70.8264,5,-0.291,20.3321
"EN608",2018-02-04 07:24:22,40.262,-70.8261,5,-0.2689,20.3387
"EN608",2018-02-04 07:24:33,40.2624,-70.8259,5,-0.2229,20.4004
"EN608",2018-02-04 07:24:45,40.2629,-70.8256,5,-0.2108,20.3924
"EN608",2018-02-04 07:24:56,40.2633,-70.8254,5,-0.2315,20.3758
"EN608",2018-02-04 07:25:07,40.2638,-70.8251,5,-0.2879,20.3442
"EN608",2018-02-04 07:25:19,40.2642,-70.8249,5,-0.3853,20.3172
"EN608",2018-02-04 07:25:30,40.2646,-70.8247,5,-0.4489,20.3424
"EN608",2018-02-04 07:25:41,40.2651,-70.8244,5,-0.456,20.2926
"EN608",2018-02-04 07:25:53,40.2655,-70.8242,5,-0.444,20.3103
"EN608",2018-02-04 07:26:04,40.266,-70.8239,5,-0.399,20.3364
"EN608",2018-02-04 07:26:15,40.2664,-70.8237,5,-0.3222,20.329
"EN608",2018-02-04 07:26:27,40.2668,-70.8234,5,-0.3349,20.3879
"EN608",2018-02-04 07:26:38,40.2673,-70.8232,5,-0.3115,20.3705
"EN608",2018-02-04 07:26:50,40.2677,-70.8229,5,-0.3078,20.2969
"EN608",2018-02-04 07:27:01,40.2681,-70.8227,5,-0.4265,20.3599
"EN608",2018-02-04 07:27:12,40.2686,-70.8225,5,-0.509,20.3325
"EN608",2018-02-04 07:27:24,40.269,-70.8222,5,-0.4414,20.2663
"EN608",2018-02-04 07:27:35,40.2694,-70.822,5,-0.5177,20.2859
"EN608",2018-02-04 07:27:46,40.2699,-70.8218,5,-0.5463,20.3655
"EN608",2018-02-04 07:27:58,40.2703,-70.8215,5,-0.5296,20.2817
"EN608",2018-02-04 07:28:09,40.2707,-70.8213,5,-0.5009,20.3029
"EN608",2018-02-04 07:28:20,40.2712,-70.8211,5,-0.555,20.2831
"EN608",2018-02-04 07:28:32,40.2716,-70.8208,5,-0.5248,20.3149
"EN608",2018-02-04 07:28:43,40.272,-70.8206,5,-0.505,20.31
"EN608",2018-02-04 07:28:55,40.2725,-70.8203,5,-0.5454,20.3124
"EN608",2018-02-04 07:29:06,40.2729,-70.8201,5,-0.6048,20.3229
"EN608",2018-02-04 07:29:17,40.2734,-70.8198,5,-0.6215,20.2418
"EN608",2018-02-04 07:29:29,40.2739,-70.8196,5,-0.6574,20.2541
"EN608",2018-02-04 07:29:40,40.2743,-70.8193,5,-0.7495,20.2928
"EN608",2018-02-04 07:29:51,40.2747,-70.8191,5,-0.7224,20.2755
"EN608",2018-02-04 07:30:03,40.2752,-70.8188,5,-0.6759,20.2288
"EN608",2018-02-04 07:30:14,40.2756,-70.8186,5,-0.6803,20.2692
"EN608",2018-02-04 07:30:25,40.2761,-70.8184,5,-0.7051,20.3014
"EN608",2018-02-04 07:30:37,40.2765,-70.8181,5,-0.7389,20.2883
"EN608",2018-02-04 07:30:48,40.2769,-70.8179,5,-0.7401,20.2501
"EN608",2018-02-04 07:31:00,40.2774,-70.8176,5,-0.8077,20.1944
"EN608",2018-02-04 07:31:11,40.2778,-70.8173,5,-0.8682,20.2679
"EN608",2018-02-04 07:31:22,40.2782,-70.8171,5,-0.8748,20.2324
"EN608",2018-02-04 07:31:34,40.2787,-70.8168,5,-0.8913,20.2265
"EN608",2018-02-04 07:31:45,40.2791,-70.8165,5,-0.9936,20.2432
"EN608",2018-02-04 07:31:56,40.2795,-70.8163,5,-1.065,20.1775
"EN608",2018-02-04 07:32:08,40.28,-70.816,5,-1.107,20.1634
"EN608",2018-02-04 07:32:19,40.2804,-70.8158,5,-1.177,20.1592
"EN608",2018-02-04 07:32:30,40.2809,-70.8155,5,-1.185,20.1834
"EN608",2018-02-04 07:32:42,40.2813,-70.8152,5,-1.15,20.1723
"EN608",2018-02-04 07:32:53,40.2817,-70.815,5,-1.141,20.1686
"EN608",2018-02-04 07:33:05,40.2822,-70.8147,5,-1.111,20.1996
"EN608",2018-02-04 07:33:16,40.2826,-70.8144,5,-1.036,20.1679
"EN608",2018-02-04 07:33:27,40.2831,-70.8142,5,-1.037,20.2138
"EN608",2018-02-04 07:33:39,40.2836,-70.8139,5,-1.067,20.2492
"EN608",2018-02-04 07:33:50,40.284,-70.8136,5,-1.039,20.1675
"EN608",2018-02-04 07:34:01,40.2844,-70.8134,5,-1.091,20.1683
"EN608",2018-02-04 07:34:13,40.2849,-70.8131,5,-1.27,20.1966
"EN608",2018-02-04 07:34:24,40.2854,-70.8129,5,-1.28,20.1602
"EN608",2018-02-04 07:34:35,40.2858,-70.8126,5,-1.249,20.0667
"EN608",2018-02-04 07:34:47,40.2863,-70.8124,5,-1.304,20.1568
"EN608",2018-02-04 07:34:58,40.2867,-70.8121,5,-1.316,20.1997
"EN608",2018-02-04 07:35:10,40.2872,-70.8119,5,-1.288,20.141
"EN608",2018-02-04 07:35:21,40.2876,-70.8116,5,-1.359,20.1475
"EN608",2018-02-04 07:35:32,40.288,-70.8114,5,-1.396,20.0952
"EN608",2018-02-04 07:35:44,40.2884,-70.8111,5,-1.372,20.0837
"EN608",2018-02-04 07:35:55,40.2888,-70.8109,5,-1.389,20.1617
"EN608",2018-02-04 07:36:06,40.2892,-70.8107,5,-1.342,20.1656
"EN608",2018-02-04 07:36:18,40.2897,-70.8104,5,-1.296,20.1297
"EN608",2018-02-04 07:36:29,40.2901,-70.8101,5,-1.34,20.1432
"EN608",2018-02-04 07:36:40,40.2905,-70.8099,5,-1.386,20.1304
"EN608",2018-02-04 07:36:52,40.291,-70.8096,5,-1.397,20.1162
"EN608",2018-02-04 07:37:03,40.2914,-70.8093,5,-1.406,20.119
"EN608",2018-02-04 07:37:15,40.2919,-70.8091,5,-1.399,20.1186
"EN608",2018-02-04 07:37:26,40.2923,-70.8088,5,-1.434,20.1339
"EN608",2018-02-04 07:37:37,40.2927,-70.8086,5,-1.44,20.1368
"EN608",2018-02-04 07:37:49,40.2932,-70.8083,5,-1.424,20.0804
"EN608",2018-02-04 07:38:00,40.2936,-70.8081,5,-1.405,20.1133
"EN608",2018-02-04 07:38:11,40.294,-70.8079,5,-1.428,20.135
"EN608",2018-02-04 07:38:23,40.2944,-70.8076,5,-1.374,20.1536
"EN608",2018-02-04 07:38:34,40.2948,-70.8074,5,-1.374,20.1142
"EN608",2018-02-04 07:38:45,40.2952,-70.8071,5,-1.334,20.1371
"EN608",2018-02-04 07:38:57,40.2957,-70.8069,5,-1.375,20.1149
"EN608",2018-02-04 07:39:08,40.2961,-70.8066,5,-1.417,20.1779
"EN608",2018-02-04 07:39:20,40.2966,-70.8064,5,-1.473,20.1129
"EN608",2018-02-04 07:39:31,40.297,-70.8061,5,-1.531,20.0719
"EN608",2018-02-04 07:39:42,40.2974,-70.8059,5,-1.626,20.081
"EN608",2018-02-04 07:39:54,40.2979,-70.8056,5,-1.625,20.0563
"EN608",2018-02-04 07:40:05,40.2983,-70.8054,5,-1.601,20.082
"EN608",2018-02-04 07:40:16,40.2987,-70.8051,5,-1.658,20.1139
"EN608",2018-02-04 07:40:28,40.2992,-70.8048,5,-1.648,20.0971
"EN608",2018-02-04 07:40:39,40.2997,-70.8045,5,-1.663,20.0235
"EN608",2018-02-04 07:40:50,40.3001,-70.8042,5,-1.715,20.0664
"EN608",2018-02-04 07:41:02,40.3006,-70.804,5,-1.737,20.0668
"EN608",2018-02-04 07:41:13,40.301,-70.8037,5,-1.716,20.0616
"EN608",2018-02-04 07:41:25,40.3014,-70.8035,5,-1.713,20.075
"EN608",2018-02-04 07:41:36,40.3018,-70.8032,5,-1.701,20.0453
"EN608",2018-02-04 07:41:47,40.3022,-70.803,5,-1.615,20.0701
"EN608",2018-02-04 07:41:59,40.3027,-70.8027,5,-1.634,20.0787
"EN608",2018-02-04 07:42:10,40.3031,-70.8025,5,-1.618,20.1501
"EN608",2018-02-04 07:42:21,40.3035,-70.8022,5,-1.619,20.0557
"EN608",2018-02-04 07:42:33,40.304,-70.802,5,-1.593,20.0615
"EN608",2018-02-04 07:42:44,40.3045,-70.8017,5,-1.658,20.0697
"EN608",2018-02-04 07:42:55,40.3049,-70.8015,5,-1.677,20.1061
"EN608",2018-02-04 07:43:07,40.3054,-70.8012,5,-1.69,20.0836
"EN608",2018-02-04 07:43:18,40.3058,-70.801,5,-1.645,20.0364
"EN608",2018-02-04 07:43:30,40.3063,-70.8007,5,-1.625,20.0486
"EN608",2018-02-04 07:43:41,40.3067,-70.8005,5,-1.63,20.1159
"EN608",2018-02-04 07:43:52,40.3071,-70.8003,5,-1.567,20.1266
"EN608",2018-02-04 07:44:04,40.3076,-70.8,5,-1.518,20.0788
"EN608",2018-02-04 07:44:15,40.308,-70.7998,5,-1.595,20.1014
"EN608",2018-02-04 07:44:26,40.3084,-70.7995,5,-1.593,20.098
"EN608",2018-02-04 07:44:38,40.3089,-70.7992,5,-1.571,20.0376
"EN608",2018-02-04 07:44:49,40.3093,-70.799,5,-1.587,20.1298
"EN608",2018-02-04 07:45:00,40.3097,-70.7987,5,-1.504,20.1014
"EN608",2018-02-04 07:45:12,40.3102,-70.7984,5,-1.417,20.0847
"EN608",2018-02-04 07:45:23,40.3106,-70.7982,5,-1.4,20.1832
"EN608",2018-02-04 07:45:34,40.311,-70.798,5,-1.338,20.1269
"EN608",2018-02-04 07:45:46,40.3115,-70.7977,5,-1.274,20.1474
"EN608",2018-02-04 07:45:57,40.3119,-70.7975,5,-1.31,20.1647
"EN608",2018-02-04 07:46:09,40.3123,-70.7972,5,-1.279,20.1505
"EN608",2018-02-04 07:46:20,40.3127,-70.797,5,-1.266,20.1467
"EN608",2018-02-04 07:46:31,40.3131,-70.7967,5,-1.292,20.1586
"EN608",2018-02-04 07:46:43,40.3136,-70.7965,5,-1.301,20.1612
"EN608",2018-02-04 07:46:54,40.314,-70.7962,5,-1.304,20.1388
"EN608",2018-02-04 07:47:05,40.3143,-70.796,5,-1.229,20.1416
"EN608",2018-02-04 07:47:17,40.3146,-70.7959,5,-1.206,20.1435
"EN608",2018-02-04 07:47:28,40.3149,-70.7958,5,-1.166,20.2352
"EN608",2018-02-04 07:47:39,40.3152,-70.7956,5,-1.102,20.1847
"EN608",2018-02-04 07:47:51,40.3155,-70.7955,5,-1.058,20.1802
"EN608",2018-02-04 07:48:02,40.3157,-70.7954,5,-1.09,20.2072
"EN608",2018-02-04 07:48:14,40.316,-70.7952,5,-1.092,20.1882
"EN608",2018-02-04 07:48:25,40.3162,-70.7951,5,-1.059,20.2028
"EN608",2018-02-04 07:48:36,40.3165,-70.7949,5,-1.045,20.1828
"EN608",2018-02-04 07:48:48,40.3167,-70.7948,5,-1.059,20.2143
"EN608",2018-02-04 07:48:59,40.317,-70.7946,5,-1.052,20.2214
"EN608",2018-02-04 07:49:10,40.3172,-70.7945,5,-1.021,20.174
"EN608",2018-02-04 07:49:22,40.3175,-70.7943,5,-1.009,20.2102
"EN608",2018-02-04 07:49:33,40.3177,-70.7941,5,-1.075,20.2143
"EN608",2018-02-04 07:49:44,40.318,-70.7939,5,-1.027,20.2268
"EN608",2018-02-04 07:49:56,40.3182,-70.7938,5,-1.005,20.1539
"EN608",2018-02-04 07:50:07,40.3185,-70.7936,5,-0.9633,20.2237
"EN608",2018-02-04 07:50:19,40.3187,-70.7934,5,-0.9717,20.2322
"EN608",2018-02-04 07:50:30,40.319,-70.7933,5,-0.8939,20.2573
"EN608",2018-02-04 07:50:41,40.3193,-70.7932,5,-0.9094,20.2183
"EN608",2018-02-04 07:50:53,40.3195,-70.793,5,-0.9229,20.2334
"EN608",2018-02-04 07:51:04,40.3198,-70.7929,5,-0.9484,20.2081
"EN608",2018-02-04 07:51:15,40.32,-70.7927,5,-0.9173,20.2185
"EN608",2018-02-04 07:51:27,40.3203,-70.7926,5,-0.9401,20.2314
"EN608",2018-02-04 07:51:38,40.3205,-70.7925,5,-0.8954,20.2502
"EN608",2018-02-04 07:51:49,40.3208,-70.7923,5,-0.8492,20.2101
"EN608",2018-02-04 07:52:01,40.321,-70.7922,5,-0.8185,20.2538
"EN608",2018-02-04 07:52:12,40.3213,-70.7921,5,-0.8127,20.2656
"EN608",2018-02-04 07:52:24,40.3216,-70.7919,5,-0.8048,20.2628
"EN608",2018-02-04 07:52:35,40.3218,-70.7918,5,-0.8226,20.2562
"EN608",2018-02-04 07:52:46,40.3221,-70.7917,5,-0.8635,20.2182
"EN608",2018-02-04 07:52:58,40.3224,-70.7915,5,-0.879,20.2356
"EN608",2018-02-04 07:53:09,40.3226,-70.7914,5,-0.8415,20.2239
"EN608",2018-02-04 07:53:20,40.3228,-70.7912,5,-0.8563,20.247
"EN608",2018-02-04 07:53:32,40.3231,-70.791,5,-0.8155,20.2946
"EN608",2018-02-04 07:53:43,40.3233,-70.7909,5,-0.7946,20.2032
"EN608",2018-02-04 07:53:54,40.3236,-70.7907,5,-0.7784,20.2774
"EN608",2018-02-04 07:54:06,40.3238,-70.7905,5,-0.7819,20.2452
"EN608",2018-02-04 07:54:17,40.324,-70.7903,5,-0.7276,20.2637
"EN608",2018-02-04 07:54:29,40.3243,-70.7901,5,-0.7678,20.291
"EN608",2018-02-04 07:54:40,40.3245,-70.7899,5,-0.7255,20.2585
"EN608",2018-02-04 07:54:51,40.3247,-70.7898,5,-0.7511,20.2363
"EN608",2018-02-04 07:55:03,40.325,-70.7896,5,-0.7634,20.2883
"EN608",2018-02-04 07:55:14,40.3252,-70.7894,5,-0.7808,20.2375
"EN608",2018-02-04 07:55:25,40.3255,-70.7892,5,-0.7616,20.2786
"EN608",2018-02-04 07:55:37,40.3258,-70.789,5,-0.785,20.2409
"EN608",2018-02-04 07:55:48,40.326,-70.7889,5,-0.7856,20.2562
"EN608",2018-02-04 07:55:59,40.3263,-70.7887,5,-0.8228,20.2647
"EN608",2018-02-04 07:56:11,40.3265,-70.7885,5,-0.8079,20.2371
"EN608",2018-02-04 07:56:22,40.3268,-70.7884,5,-0.8009,20.2408
"EN608",2018-02-04 07:56:34,40.327,-70.7882,5,-0.7798,20.2562
"EN608",2018-02-04 07:56:45,40.3273,-70.788,5,-0.7824,20.2634
"EN608",2018-02-04 07:56:56,40.3275,-70.7879,5,-0.7746,20.2862
"EN608",2018-02-04 07:57:08,40.3278,-70.7877,5,-0.7447,20.2344
"EN608",2018-02-04 07:57:19,40.328,-70.7876,5,-0.7429,20.2486
"EN608",2018-02-04 07:57:30,40.3282,-70.7875,5,-0.7341,20.2867
"EN608",2018-02-04 07:57:42,40.3285,-70.7873,5,-0.7084,20.2652
"EN608",2018-02-04 07:57:53,40.3287,-70.7872,5,-0.7558,20.2953
"EN608",2018-02-04 07:58:04,40.329,-70.7871,5,-0.8042,20.2606
"EN608",2018-02-04 07:58:16,40.3292,-70.7869,5,-0.8372,20.2003
"EN608",2018-02-04 07:58:27,40.3295,-70.7868,5,-0.833,20.2374
"EN608",2018-02-04 07:58:39,40.3297,-70.7866,5,-0.8705,20.2317
"EN608",2018-02-04 07:58:50,40.33,-70.7865,5,-0.7681,20.2997
"EN608",2018-02-04 07:59:01,40.3302,-70.7864,5,-0.7602,20.2225
"EN608",2018-02-04 07:59:13,40.3305,-70.7862,5,-0.7047,20.305
"EN608",2018-02-04 07:59:24,40.3307,-70.786,5,-0.7305,20.2456
"EN608",2018-02-04 07:59:35,40.331,-70.7859,5,-0.7103,20.2885
"EN608",2018-02-04 07:59:47,40.3312,-70.7857,5,-0.725,20.2734
"EN608",2018-02-04 07:59:58,40.3315,-70.7855,5,-0.6831,20.2433
"EN608",2018-02-04 08:00:09,40.3317,-70.7853,5,-0.7593,20.2901
"EN608",2018-02-04 08:00:21,40.332,-70.7852,5,-0.7417,20.2885
"EN608",2018-02-04 08:00:32,40.3322,-70.785,5,-0.7382,20.2108
"EN608",2018-02-04 08:00:44,40.3325,-70.7848,5,-0.709,20.2913
"EN608",2018-02-04 08:00:55,40.3327,-70.7846,5,-0.6858,20.2469
"EN608",2018-02-04 08:01:06,40.3329,-70.7844,5,-0.6422,20.3197
"EN608",2018-02-04 08:01:18,40.3332,-70.7842,5,-0.6582,20.3122
"EN608",2018-02-04 08:01:29,40.3334,-70.7841,5,-0.6125,20.2553
"EN608",2018-02-04 08:01:40,40.3336,-70.7839,5,-0.6552,20.2749
"EN608",2018-02-04 08:01:52,40.3338,-70.7837,5,-0.6489,20.2934
"EN608",2018-02-04 08:02:03,40.3341,-70.7836,5,-0.6762,20.2762
"EN608",2018-02-04 08:02:14,40.3343,-70.7834,5,-0.6626,20.3186
"EN608",2018-02-04 08:02:26,40.3346,-70.7832,5,-0.7013,20.2274
"EN608",2018-02-04 08:02:37,40.3348,-70.783,5,-0.726,20.2888
"EN608",2018-02-04 08:02:49,40.3351,-70.7829,5,-0.8023,20.2539
"EN608",2018-02-04 08:03:00,40.3353,-70.7827,5,-0.7142,20.2509
"EN608",2018-02-04 08:03:11,40.3355,-70.7825,5,-0.6971,20.2407
"EN608",2018-02-04 08:03:23,40.3358,-70.7823,5,-0.7081,20.3174
"EN608",2018-02-04 08:03:34,40.336,-70.7821,5,-0.6824,20.3063
"EN608",2018-02-04 08:03:45,40.3363,-70.7819,5,-0.6332,20.2428
"EN608",2018-02-04 08:03:57,40.3365,-70.7818,5,-0.6998,20.2773
"EN608",2018-02-04 08:04:08,40.3368,-70.7816,5,-0.723,20.2911
"EN608",2018-02-04 08:04:19,40.337,-70.7814,5,-0.6754,20.2495
"EN608",2018-02-04 08:04:31,40.3373,-70.7813,5,-0.6576,20.2828
"EN608",2018-02-04 08:04:42,40.3375,-70.7811,5,-0.6235,20.2914
"EN608",2018-02-04 08:04:54,40.3378,-70.781,5,-0.5653,20.2955
"EN608",2018-02-04 08:05:05,40.338,-70.7808,5,-0.595,20.3259
"EN608",2018-02-04 08:05:16,40.3383,-70.7807,5,-0.5997,20.309
"EN608",2018-02-04 08:05:28,40.3386,-70.7805,5,-0.5864,20.2525
"EN608",2018-02-04 08:05:39,40.3388,-70.7804,5,-0.668,20.2866
"EN608",2018-02-04 08:05:50,40.3391,-70.7802,5,-0.6905,20.3092
"EN608",2018-02-04 08:06:02,40.3393,-70.7801,5,-0.6829,20.2426
"EN608",2018-02-04 08:06:13,40.3396,-70.7799,5,-0.7228,20.2861
"EN608",2018-02-04 08:06:24,40.3399,-70.7798,5,-0.7104,20.2603
"EN608",2018-02-04 08:06:36,40.3401,-70.7797,5,-0.6763,20.2458
"EN608",2018-02-04 08:06:47,40.3404,-70.7796,5,-0.72,20.322
"EN608",2018-02-04 08:06:58,40.3407,-70.7794,5,-0.7031,20.2775
"EN608",2018-02-04 08:07:10,40.3409,-70.7793,5,-0.661,20.2415
"EN608",2018-02-04 08:07:21,40.3412,-70.7792,5,-0.6783,20.2775
"EN608",2018-02-04 08:07:33,40.3414,-70.779,5,-0.6924,20.2889
"EN608",2018-02-04 08:07:44,40.3417,-70.7789,5,-0.5783,20.3043
"EN608",2018-02-04 08:07:55,40.3419,-70.7788,5,-0.5945,20.2632
"EN608",2018-02-04 08:08:07,40.3422,-70.7786,5,-0.5828,20.358
"EN608",2018-02-04 08:08:18,40.3424,-70.7785,5,-0.5879,20.261
"EN608",2018-02-04 08:08:29,40.3427,-70.7783,5,-0.5884,20.3008
"EN608",2018-02-04 08:08:41,40.343,-70.7782,5,-0.6733,20.2992
"EN608",2018-02-04 08:08:52,40.3432,-70.778,5,-0.6533,20.2627
"EN608",2018-02-04 08:09:03,40.3435,-70.7779,5,-0.6548,20.2714
"EN608",2018-02-04 08:09:15,40.3437,-70.7777,5,-0.6627,20.2814
"EN608",2018-02-04 08:09:26,40.344,-70.7775,5,-0.6095,20.2994
"EN608",2018-02-04 08:09:38,40.3442,-70.7773,5,-0.63,20.2911
"EN608",2018-02-04 08:09:49,40.3445,-70.7772,5,-0.603,20.317
"EN608",2018-02-04 08:10:00,40.3447,-70.777,5,-0.6118,20.2504
"EN608",2018-02-04 08:10:12,40.345,-70.7769,5,-0.6227,20.3091
"EN608",2018-02-04 08:10:23,40.3452,-70.7767,5,-0.6563,20.2904
"EN608",2018-02-04 08:10:34,40.3455,-70.7766,5,-0.6563,20.2801
"EN608",2018-02-04 08:10:46,40.3458,-70.7765,5,-0.6783,20.2828
"EN608",2018-02-04 08:10:57,40.346,-70.7763,5,-0.7108,20.2505
"EN608",2018-02-04 08:11:08,40.3463,-70.7762,5,-0.6699,20.2867
"EN608",2018-02-04 08:11:20,40.3466,-70.7761,5,-0.6855,20.2574
"EN608",2018-02-04 08:11:31,40.3468,-70.7759,5,-0.6445,20.3219
"EN608",2018-02-04 08:11:43,40.3471,-70.7758,5,-0.6496,20.267
"EN608",2018-02-04 08:11:54,40.3474,-70.7757,5,-0.615,20.2923
"EN608",2018-02-04 08:12:05,40.3476,-70.7755,5,-0.6393,20.2815
"EN608",2018-02-04 08:12:17,40.3479,-70.7754,5,-0.6027,20.2927
"EN608",2018-02-04 08:12:28,40.3482,-70.7752,5,-0.6241,20.2971
"EN608",2018-02-04 08:12:39,40.3484,-70.7751,5,-0.5835,20.3043
"EN608",2018-02-04 08:12:51,40.3487,-70.7749,5,-0.6079,20.2704
"EN608",2018-02-04 08:13:02,40.3489,-70.7748,5,-0.6534,20.3229
"EN608",2018-02-04 08:13:13,40.3492,-70.7746,5,-0.6574,20.2676
"EN608",2018-02-04 08:13:25,40.3495,-70.7745,5,-0.6143,20.2506
"EN608",2018-02-04 08:13:36,40.3497,-70.7743,5,-0.6721,20.3
"EN608",2018-02-04 08:13:48,40.35,-70.7742,5,-0.7131,20.3143
"EN608",2018-02-04 08:13:59,40.3503,-70.774,5,-0.6543,20.2639
"EN608",2018-02-04 08:14:10,40.3505,-70.7739,5,-0.7272,20.2256
"EN608",2018-02-04 08:14:22,40.3508,-70.7737,5,-0.7674,20.3106
"EN608",2018-02-04 08:14:33,40.351,-70.7736,5,-0.7447,20.2256
"EN608",2018-02-04 08:14:44,40.3513,-70.7735,5,-0.6552,20.2732
"EN608",2018-02-04 08:14:56,40.3515,-70.7733,5,-0.6546,20.287
"EN608",2018-02-04 08:15:07,40.3518,-70.7732,5,-0.5912,20.3169
"EN608",2018-02-04 08:15:18,40.352,-70.7731,5,-0.5828,20.3111
"EN608",2018-02-04 08:15:30,40.3523,-70.7729,5,-0.5972,20.2902
"EN608",2018-02-04 08:15:41,40.3526,-70.7728,5,-0.6008,20.2816
"EN608",2018-02-04 08:15:53,40.3528,-70.7726,5,-0.654,20.2722
"EN608",2018-02-04 08:16:04,40.3531,-70.7725,5,-0.6823,20.3131
"EN608",2018-02-04 08:16:15,40.3533,-70.7723,5,-0.7246,20.2567
"EN608",2018-02-04 08:16:27,40.3536,-70.7722,5,-0.7402,20.2612
"EN608",2018-02-04 08:16:38,40.3539,-70.7721,5,-0.7421,20.2383
"EN608",2018-02-04 08:16:49,40.3541,-70.7719,5,-0.7529,20.2561
"EN608",2018-02-04 08:17:01,40.3544,-70.7718,5,-0.7873,20.311
"EN608",2018-02-04 08:17:12,40.3547,-70.7716,5,-0.7537,20.2455
"EN608",2018-02-04 08:17:23,40.3549,-70.7715,5,-0.7282,20.2259
"EN608",2018-02-04 08:17:35,40.3552,-70.7713,5,-0.7493,20.2725
"EN608",2018-02-04 08:17:46,40.3554,-70.7712,5,-0.6627,20.2821
"EN608",2018-02-04 08:17:58,40.3557,-70.771,5,-0.6138,20.2893
"EN608",2018-02-04 08:18:09,40.3559,-70.7709,5,-0.609,20.3338
"EN608",2018-02-04 08:18:20,40.3561,-70.7708,5,-0.6645,20.2757
"EN608",2018-02-04 08:18:32,40.3563,-70.7707,5,-0.6683,20.2773
"EN608",2018-02-04 08:18:43,40.3565,-70.7706,5,-0.7493,20.2253
"EN608",2018-02-04 08:18:54,40.3567,-70.7705,5,-0.7422,20.2853
"EN608",2018-02-04 08:19:06,40.3569,-70.7704,5,-0.7437,20.2509
"EN608",2018-02-04 08:19:17,40.3571,-70.7704,5,-0.7059,20.2828
"EN608",2018-02-04 08:19:28,40.3572,-70.7703,5,-0.6722,20.2756
"EN608",2018-02-04 08:19:40,40.3574,-70.7702,5,-0.6207,20.2638
"EN608",2018-02-04 08:19:51,40.3576,-70.7701,5,-0.6333,20.3196
"EN608",2018-02-04 08:20:03,40.3577,-70.77,5,-0.6232,20.3035
"EN608",2018-02-04 08:20:14,40.3579,-70.7698,5,-0.6543,20.2698
"EN608",2018-02-04 08:20:25,40.358,-70.7697,5,-0.7119,20.2858
"EN608",2018-02-04 08:20:37,40.3582,-70.7696,5,-0.8151,20.2319
"EN608",2018-02-04 08:20:48,40.3583,-70.7694,5,-0.8312,20.2607
"EN608",2018-02-04 08:20:59,40.3585,-70.7693,5,-0.8522,20.198
"EN608",2018-02-04 08:21:11,40.3586,-70.7692,5,-0.8284,20.2532
"EN608",2018-02-04 08:21:22,40.3586,-70.769,5,-0.8278,20.2643
"EN608",2018-02-04 08:21:33,40.3587,-70.7689,5,-0.7709,20.256
"EN608",2018-02-04 08:21:45,40.3588,-70.7687,5,-0.7967,20.2613
"EN608",2018-02-04 08:21:56,40.3589,-70.7686,5,-0.8338,20.256
"EN608",2018-02-04 08:22:08,40.3589,-70.7684,5,-0.8808,20.227
"EN608",2018-02-04 08:22:19,40.3589,-70.7682,5,-0.8657,20.2264
"EN608",2018-02-04 08:22:30,40.359,-70.7681,5,-0.9133,20.2081
"EN608",2018-02-04 08:22:42,40.359,-70.7679,5,-0.9178,20.2767
"EN608",2018-02-04 08:22:53,40.359,-70.7678,5,-0.917,20.2075
"EN608",2018-02-04 08:23:04,40.359,-70.7677,5,-0.921,20.2223
"EN608",2018-02-04 08:23:16,40.3589,-70.7675,5,-0.9891,20.2272
"EN608",2018-02-04 08:23:27,40.3589,-70.7674,5,-0.9384,20.2041
"EN608",2018-02-04 08:23:38,40.3589,-70.7673,5,-0.931,20.2073
"EN608",2018-02-04 08:23:50,40.3588,-70.7671,5,-0.9453,20.2594
"EN608",2018-02-04 08:24:01,40.3588,-70.767,5,-0.9564,20.23
"EN608",2018-02-04 08:24:13,40.3588,-70.7669,5,-0.9143,20.2128
"EN608",2018-02-04 08:24:24,40.3587,-70.7668,5,-0.92,20.1928
"EN608",2018-02-04 08:24:35,40.3587,-70.7668,5,-0.9016,20.2503
"EN608",2018-02-04 08:24:47,40.3586,-70.7667,5,-0.8931,20.2536
"EN608",2018-02-04 08:24:58,40.3586,-70.7666,5,-0.8691,20.2488
"EN608",2018-02-04 08:25:09,40.3586,-70.7666,5,-0.8762,20.2215
"EN608",2018-02-04 08:25:21,40.3585,-70.7665,5,-0.9316,20.2173
"EN608",2018-02-04 08:25:32,40.3585,-70.7665,5,-0.9435,20.2431
"EN608",2018-02-04 08:25:43,40.3585,-70.7665,5,-0.9243,20.1972
"EN608",2018-02-04 08:25:55,40.3584,-70.7664,5,-0.861,20.2367
"EN608",2018-02-04 08:26:06,40.3584,-70.7664,5,-0.9088,20.2412
