"cruise","datetime_utc","latitude","longitude","depth","temperature","salinity","biosat","O2_Ar_ratio"
"EN657",2020-10-16 13:54:49,39.9824,-70.8552,5,20.9438,34.8557,-0.1229,20.3381
"EN657",2020-10-16 13:55:15,39.9813,-70.8559,5,20.9292,34.8666,-0.2946,20.3031
"EN657",2020-10-16 13:55:40,39.9803,-70.8565,5,20.8846,34.8788,-0.3115,20.2998
"EN657",2020-10-16 13:56:05,39.9793,-70.8571,5,20.8362,34.8872,-0.1894,20.3247
"EN657",2020-10-16 13:56:30,39.9783,-70.8577,5,20.772,34.8806,-0.1943,20.3239
"EN657",2020-10-16 13:56:56,39.9772,-70.8584,5,20.7052,34.8737,-0.1538,20.3323
"EN657",2020-10-16 13:57:21,39.9761,-70.859,5,20.7018,34.8536,-0.2893,20.3048
"EN657",2020-10-16 13:57:46,39.9751,-70.8596,5,20.7101,34.8309,-0.2207,20.3187
"EN657",2020-10-16 13:58:11,39.9741,-70.8602,5,20.7229,34.8176,-0.2514,20.3125
"EN657",2020-10-16 13:58:37,39.973,-70.8609,5,20.7421,34.8163,-0.2485,20.313
"EN657",2020-10-16 13:59:02,39.972,-70.8616,5,20.7607,34.8154,-0.3037,20.3017
"EN657",2020-10-16 13:59:27,39.971,-70.8622,5,20.7791,34.8185,-0.1134,20.3404
"EN657",2020-10-16 13:59:52,39.9699,-70.8628,5,20.7976,34.8216,-0.2523,20.3121
"EN657",2020-10-16 14:00:16,39.969,-70.8634,5,20.8101,34.8262,-0.2637,20.3098
"EN657",2020-10-16 14:00:41,39.968,-70.864,5,20.8204,34.8318,-0.2681,20.3088
"EN657",2020-10-16 14:01:05,39.967,-70.8646,5,20.8312,34.8367,-0.2297,20.3166
"EN657",2020-10-16 14:01:31,39.966,-70.8653,5,20.8469,34.8401,-0.1918,20.3243
"EN657",2020-10-16 14:01:56,39.965,-70.8659,5,20.8619,34.8434,-0.08697,20.3456
"EN657",2020-10-16 14:02:21,39.9639,-70.8665,5,20.8661,34.8465,-0.05521,20.352
"EN657",2020-10-16 14:02:46,39.9629,-70.8671,5,20.8682,34.8495,-0.09581,20.3438
"EN657",2020-10-16 14:03:12,39.9618,-70.8678,5,20.8711,34.852,-0.115,20.3398
"EN657",2020-10-16 14:03:37,39.9608,-70.8684,5,20.8746,34.8537,-0.1935,20.3238
"EN657",2020-10-16 14:04:02,39.9598,-70.869,5,20.8782,34.8553,-0.2718,20.3079
"EN657",2020-10-16 14:04:27,39.9588,-70.8697,5,20.8824,34.8562,-0.3386,20.2943
"EN657",2020-10-16 14:04:53,39.9578,-70.8703,5,20.8868,34.8571,-0.4155,20.2786
"EN657",2020-10-16 14:05:18,39.9567,-70.871,5,20.8926,34.8583,-0.5404,20.2532
"EN657",2020-10-16 14:05:43,39.9557,-70.8716,5,20.8989,34.8595,-0.5026,20.2608
"EN657",2020-10-16 14:06:08,39.9547,-70.8723,5,20.8976,34.8611,-0.6418,20.2325
"EN657",2020-10-16 14:06:34,39.9536,-70.873,5,20.8796,34.8637,-0.5206,20.2572
"EN657",2020-10-16 14:06:56,39.9527,-70.8735,5,20.8643,34.8659,-0.3841,20.285
"EN657",2020-10-16 14:07:21,39.9517,-70.8741,5,20.8617,34.8649,-0.2594,20.3104
"EN657",2020-10-16 14:07:47,39.9506,-70.8748,5,20.862,34.8632,-0.2216,20.3181
"EN657",2020-10-16 14:08:12,39.9496,-70.8754,5,20.8671,34.861,-0.01937,20.3593
"EN657",2020-10-16 14:08:37,39.9486,-70.876,5,20.8776,34.8582,-0.1901,20.3245
"EN657",2020-10-16 14:09:00,39.9476,-70.8766,5,20.8873,34.8557,-0.1902,20.3245
"EN657",2020-10-16 14:09:26,39.9465,-70.8773,5,20.8936,34.8586,-0.223,20.3178
"EN657",2020-10-16 14:09:51,39.9455,-70.878,5,20.8996,34.8615,-0.2258,20.3172
"EN657",2020-10-16 14:10:16,39.9445,-70.8786,5,20.9005,34.8637,-0.1652,20.3295
"EN657",2020-10-16 14:10:41,39.9435,-70.8792,5,20.8984,34.8656,-0.02278,20.3585
"EN657",2020-10-16 14:11:07,39.9424,-70.8799,5,20.898,34.8669,-0.04967,20.3531
"EN657",2020-10-16 14:11:32,39.9414,-70.8806,5,20.9022,34.8665,-0.03993,20.355
"EN657",2020-10-16 14:11:55,39.9404,-70.8812,5,20.9061,34.8662,-0.1772,20.3271
"EN657",2020-10-16 14:12:18,39.9395,-70.8817,5,20.9327,34.8671,-0.335,20.2949
"EN657",2020-10-16 14:12:43,39.9385,-70.8822,5,20.9685,34.8685,-0.394,20.2828
"EN657",2020-10-16 14:13:08,39.9376,-70.8827,5,20.9985,34.8742,-0.3791,20.2857
"EN657",2020-10-16 14:13:33,39.9371,-70.8828,5,21.0161,34.889,-0.3868,20.2841
"EN657",2020-10-16 14:13:59,39.9366,-70.883,5,21.0345,34.9045,-0.1842,20.3253
"EN657",2020-10-16 14:14:24,39.9363,-70.883,5,21.0387,34.9122,-0.1704,20.3281
"EN657",2020-10-16 14:14:49,39.936,-70.8829,5,21.0424,34.9196,-0.2154,20.3189
"EN657",2020-10-16 14:15:12,39.9358,-70.8828,5,21.0464,34.9236,-0.3266,20.2962
"EN657",2020-10-16 14:15:37,39.9356,-70.8827,5,21.0513,34.9251,-0.3566,20.2901
"EN657",2020-10-16 14:16:02,39.9354,-70.8826,5,21.0564,34.9268,-0.5365,20.2534
"EN657",2020-10-16 14:16:26,39.9353,-70.8825,5,21.0622,34.9286,-0.5483,20.251
"EN657",2020-10-16 14:16:51,39.9351,-70.8824,5,21.0683,34.9305,-0.513,20.2582
"EN657",2020-10-16 14:17:16,39.935,-70.8823,5,21.0709,34.9324,-0.402,20.2808
"EN657",2020-10-16 14:17:41,39.9348,-70.8823,5,21.0715,34.9342,-0.3564,20.2901
"EN657",2020-10-16 14:18:07,39.9347,-70.8822,5,21.0719,34.9358,-0.236,20.3146
"EN657",2020-10-16 14:18:32,39.9345,-70.8821,5,21.0717,34.9365,-0.2207,20.3177
"EN657",2020-10-16 14:18:56,39.9344,-70.8821,5,21.0715,34.9372,-0.2659,20.3085
"EN657",2020-10-16 14:19:22,39.9343,-70.882,5,21.0838,34.9376,-0.3617,20.289
"EN657",2020-10-16 14:19:47,39.9341,-70.8819,5,21.0977,34.938,-0.3715,20.2869
"EN657",2020-10-16 14:20:12,39.9339,-70.8819,5,21.1094,34.9398,-0.5364,20.2533
"EN657",2020-10-16 14:20:37,39.9338,-70.8818,5,21.1187,34.9431,-0.4576,20.2693
"EN657",2020-10-16 14:21:03,39.9337,-70.8817,5,21.1272,34.9466,-0.5677,20.2469
"EN657",2020-10-16 14:21:28,39.9336,-70.8817,5,21.1275,34.9507,-0.5609,20.2483
"EN657",2020-10-16 14:21:53,39.9334,-70.8816,5,21.1277,34.9548,-0.5965,20.241
"EN657",2020-10-16 14:22:18,39.9333,-70.8815,5,21.1349,34.9563,-0.5513,20.2502
"EN657",2020-10-16 14:22:44,39.9331,-70.8815,5,21.1451,34.9568,-0.6139,20.2374
"EN657",2020-10-16 14:23:09,39.933,-70.8814,5,21.1531,34.9582,-0.5352,20.2534
"EN657",2020-10-16 14:23:34,39.9328,-70.8813,5,21.1579,34.9612,-0.5199,20.2565
"EN657",2020-10-16 14:23:59,39.9327,-70.8812,5,21.1627,34.9642,-0.6472,20.2306
"EN657",2020-10-16 14:24:25,39.9325,-70.8811,5,21.1686,34.9666,-0.6555,20.2289
"EN657",2020-10-16 14:24:50,39.9324,-70.881,5,21.1744,34.969,-0.7504,20.2095
"EN657",2020-10-16 14:25:15,39.9322,-70.8809,5,21.1821,34.9705,-0.6758,20.2247
"EN657",2020-10-16 14:25:40,39.9321,-70.8807,5,21.191,34.9714,-0.5809,20.244
"EN657",2020-10-16 14:26:05,39.932,-70.8805,5,21.1991,34.9726,-0.3616,20.2886
"EN657",2020-10-16 14:26:31,39.9321,-70.8802,5,21.2036,34.9749,-0.4066,20.2795
"EN657",2020-10-16 14:26:54,39.9322,-70.88,5,21.2076,34.977,-0.3733,20.2862
"EN657",2020-10-16 14:27:17,39.9324,-70.8798,5,21.2036,34.9801,-0.51,20.2584
"EN657",2020-10-16 14:27:42,39.9327,-70.8795,5,21.1963,34.9839,-0.5587,20.2485
"EN657",2020-10-16 14:28:07,39.933,-70.8794,5,21.1826,34.9863,-0.641,20.2318
"EN657",2020-10-16 14:28:32,39.9335,-70.8793,5,21.1527,34.9854,-0.5179,20.2569
"EN657",2020-10-16 14:28:58,39.9341,-70.8792,5,21.1215,34.9844,-0.5351,20.2535
"EN657",2020-10-16 14:29:23,39.9346,-70.8792,5,21.0958,34.9755,-0.4896,20.2628
"EN657",2020-10-16 14:29:48,39.9352,-70.8792,5,21.0704,34.9659,-0.6407,20.2321
"EN657",2020-10-16 14:30:13,39.9358,-70.8792,5,21.0518,34.9557,-0.6868,20.2228
"EN657",2020-10-16 14:30:38,39.9364,-70.8792,5,21.0396,34.9448,-0.7346,20.2131
"EN657",2020-10-16 14:31:03,39.937,-70.8792,5,21.0273,34.9345,-0.7322,20.2136
"EN657",2020-10-16 14:31:28,39.9376,-70.8792,5,21.0144,34.9279,-0.6612,20.2282
"EN657",2020-10-16 14:31:54,39.9382,-70.8792,5,21.0011,34.921,-0.5122,20.2585
"EN657",2020-10-16 14:32:19,39.9387,-70.8792,5,20.9884,34.9153,-0.5831,20.2441
"EN657",2020-10-16 14:32:44,39.9393,-70.8791,5,20.9757,34.9098,-0.564,20.2481
"EN657",2020-10-16 14:33:09,39.9399,-70.8791,5,20.9565,34.9045,-0.4966,20.2618
"EN657",2020-10-16 14:33:34,39.9405,-70.8791,5,20.9256,34.8995,-0.4556,20.2703
"EN657",2020-10-16 14:33:57,39.941,-70.8791,5,20.8972,34.8949,-0.3497,20.2919
"EN657",2020-10-16 14:34:22,39.9416,-70.8791,5,20.8954,34.8845,-0.3738,20.287
"EN657",2020-10-16 14:34:47,39.9422,-70.879,5,20.8977,34.8734,-0.3963,20.2825
"EN657",2020-10-16 14:35:13,39.9428,-70.879,5,20.8995,34.8673,-0.3937,20.283
"EN657",2020-10-16 14:35:38,39.9433,-70.879,5,20.9008,34.8666,-0.4385,20.2739
"EN657",2020-10-16 14:36:03,39.9439,-70.879,5,20.9023,34.866,-0.4846,20.2645
"EN657",2020-10-16 14:36:28,39.9445,-70.879,5,20.9061,34.8662,-0.4206,20.2775
"EN657",2020-10-16 14:36:54,39.9451,-70.8789,5,20.9099,34.8664,-0.4508,20.2713
"EN657",2020-10-16 14:37:19,39.9456,-70.8789,5,20.911,34.8671,-0.5193,20.2574
"EN657",2020-10-16 14:37:44,39.9462,-70.8788,5,20.9112,34.868,-0.5316,20.2549
"EN657",2020-10-16 14:38:09,39.9468,-70.8788,5,20.9114,34.8685,-0.589,20.2432
"EN657",2020-10-16 14:38:34,39.9474,-70.8788,5,20.9118,34.8682,-0.4919,20.263
"EN657",2020-10-16 14:39:00,39.948,-70.8788,5,20.9121,34.8679,-0.5444,20.2523
"EN657",2020-10-16 14:39:25,39.9486,-70.8788,5,20.9031,34.8683,-0.5252,20.2562
"EN657",2020-10-16 14:39:50,39.9492,-70.8787,5,20.894,34.8687,-0.5216,20.257
"EN657",2020-10-16 14:40:15,39.9497,-70.8787,5,20.8884,34.8678,-0.4796,20.2655
"EN657",2020-10-16 14:40:40,39.9503,-70.8786,5,20.8849,34.866,-0.582,20.2447
"EN657",2020-10-16 14:41:05,39.9508,-70.8786,5,20.8811,34.8642,-0.5558,20.25
"EN657",2020-10-16 14:41:31,39.9514,-70.8786,5,20.8752,34.8619,-0.5338,20.2545
"EN657",2020-10-16 14:41:56,39.952,-70.8786,5,20.8695,34.8597,-0.5454,20.2522
"EN657",2020-10-16 14:42:21,39.9526,-70.8786,5,20.8825,34.8576,-0.6065,20.2397
"EN657",2020-10-16 14:42:46,39.9532,-70.8785,5,20.899,34.8555,-0.5541,20.2504
"EN657",2020-10-16 14:43:11,39.9537,-70.8785,5,20.9114,34.8556,-0.5206,20.2571
"EN657",2020-10-16 14:43:36,39.9543,-70.8784,5,20.9186,34.8586,-0.4812,20.2651
"EN657",2020-10-16 14:44:01,39.9548,-70.8784,5,20.9257,34.8615,-0.4549,20.2705
"EN657",2020-10-16 14:44:27,39.9554,-70.8784,5,20.9281,34.8644,-0.4706,20.2673
"EN657",2020-10-16 14:44:52,39.956,-70.8784,5,20.9304,34.8671,-0.3888,20.2839
"EN657",2020-10-16 14:45:17,39.9566,-70.8784,5,20.9294,34.8689,-0.4437,20.2727
"EN657",2020-10-16 14:45:42,39.9571,-70.8784,5,20.927,34.8703,-0.5123,20.2588
"EN657",2020-10-16 14:46:06,39.9576,-70.8784,5,20.9255,34.871,-0.5864,20.2437
"EN657",2020-10-16 14:46:31,39.9582,-70.8783,5,20.9267,34.8699,-0.5697,20.2471
"EN657",2020-10-16 14:46:56,39.9587,-70.8783,5,20.9279,34.8687,-0.6849,20.2236
"EN657",2020-10-16 14:47:21,39.9593,-70.8783,5,20.928,34.8681,-0.6669,20.2273
"EN657",2020-10-16 14:47:47,39.9599,-70.8783,5,20.9279,34.8676,-0.6439,20.232
"EN657",2020-10-16 14:48:11,39.9605,-70.8783,5,20.9272,34.8673,-0.5456,20.252
"EN657",2020-10-16 14:48:35,39.961,-70.8784,5,20.926,34.8673,-0.6506,20.2306
"EN657",2020-10-16 14:49:00,39.9616,-70.8784,5,20.9247,34.8673,-0.6104,20.2388
"EN657",2020-10-16 14:49:25,39.9621,-70.8784,5,20.92,34.8672,-0.5833,20.2443
"EN657",2020-10-16 14:49:50,39.9627,-70.8785,5,20.9153,34.867,-0.6015,20.2406
"EN657",2020-10-16 14:50:15,39.9632,-70.8785,5,20.9151,34.8662,-0.5688,20.2473
"EN657",2020-10-16 14:50:40,39.9638,-70.8786,5,20.918,34.8648,-0.445,20.2725
"EN657",2020-10-16 14:51:05,39.9644,-70.8786,5,20.9216,34.8638,-0.4261,20.2764
"EN657",2020-10-16 14:51:31,39.965,-70.8787,5,20.9282,34.8644,-0.4344,20.2746
"EN657",2020-10-16 14:51:56,39.9656,-70.8787,5,20.9345,34.8649,-0.4306,20.2754
"EN657",2020-10-16 14:52:21,39.9662,-70.8787,5,20.9357,34.866,-0.6044,20.24
"EN657",2020-10-16 14:52:46,39.9667,-70.8788,5,20.936,34.8671,-0.6274,20.2353
"EN657",2020-10-16 14:53:12,39.9673,-70.8788,5,20.9366,34.8679,-0.5974,20.2414
"EN657",2020-10-16 14:53:37,39.9679,-70.8789,5,20.9377,34.8682,-0.6207,20.2367
"EN657",2020-10-16 14:54:02,39.9684,-70.8789,5,20.9388,34.8685,-0.6848,20.2236
"EN657",2020-10-16 14:54:27,39.969,-70.8789,5,20.9396,34.8684,-0.5412,20.2529
"EN657",2020-10-16 14:54:53,39.9696,-70.879,5,20.9406,34.8683,-0.4918,20.2629
"EN657",2020-10-16 14:55:18,39.9702,-70.879,5,20.9407,34.8683,-0.5885,20.2432
"EN657",2020-10-16 14:55:43,39.9707,-70.879,5,20.9406,34.8683,-0.4797,20.2654
"EN657",2020-10-16 14:56:07,39.9713,-70.879,5,20.9401,34.868,-0.4169,20.2782
"EN657",2020-10-16 14:56:32,39.9718,-70.8791,5,20.9385,34.8669,-0.385,20.2847
"EN657",2020-10-16 14:56:58,39.9725,-70.8791,5,20.9368,34.8657,-0.4025,20.2811
"EN657",2020-10-16 14:57:23,39.973,-70.8791,5,20.9351,34.8653,-0.2037,20.3216
"EN657",2020-10-16 14:57:48,39.9736,-70.8792,5,20.9333,34.8649,-0.1301,20.3366
"EN657",2020-10-16 14:58:13,39.9742,-70.8792,5,20.9256,34.8639,-0.1006,20.3426
"EN657",2020-10-16 14:58:39,39.9748,-70.8793,5,20.9117,34.8622,-0.1407,20.3345
"EN657",2020-10-16 14:59:04,39.9754,-70.8793,5,20.8988,34.8607,-0.09269,20.3443
"EN657",2020-10-16 14:59:29,39.9759,-70.8793,5,20.8882,34.8599,-0.2367,20.315
"EN657",2020-10-16 14:59:54,39.9765,-70.8793,5,20.8776,34.8592,-0.3433,20.2933
"EN657",2020-10-16 15:00:20,39.9771,-70.8793,5,20.8671,34.8563,-0.4247,20.2768
"EN657",2020-10-16 15:00:45,39.9776,-70.8794,5,20.8572,34.8529,-0.5344,20.2545
"EN657",2020-10-16 15:01:08,39.9782,-70.8794,5,20.8496,34.8501,-0.7657,20.2074
"EN657",2020-10-16 15:01:33,39.9787,-70.8795,5,20.8442,34.8481,-0.6767,20.2255
"EN657",2020-10-16 15:01:59,39.9793,-70.8795,5,20.8386,34.8459,-0.6505,20.2309
"EN657",2020-10-16 15:02:24,39.9799,-70.8795,5,20.8322,34.8436,-0.4405,20.2737
"EN657",2020-10-16 15:02:49,39.9804,-70.8796,5,20.8257,34.8414,-0.2435,20.3138
"EN657",2020-10-16 15:03:14,39.981,-70.8796,5,20.8177,34.8399,-0.09292,20.3445
"EN657",2020-10-16 15:03:39,39.9815,-70.8796,5,20.8085,34.8389,-0.1106,20.3409
"EN657",2020-10-16 15:04:05,39.9821,-70.8796,5,20.8003,34.8378,-0.07291,20.3486
"EN657",2020-10-16 15:04:30,39.9827,-70.8797,5,20.7976,34.8365,-0.2164,20.3194
"EN657",2020-10-16 15:04:53,39.9831,-70.8797,5,20.7951,34.8353,-0.247,20.3132
"EN657",2020-10-16 15:05:16,39.9837,-70.8797,5,20.7864,34.8339,-0.2076,20.3212
"EN657",2020-10-16 15:05:41,39.9843,-70.8798,5,20.7738,34.8323,-0.1528,20.3324
"EN657",2020-10-16 15:06:06,39.9848,-70.8798,5,20.7642,34.8308,-0.3282,20.2967
"EN657",2020-10-16 15:06:32,39.9854,-70.8799,5,20.7637,34.8295,-0.3268,20.297
"EN657",2020-10-16 15:06:57,39.986,-70.8799,5,20.7632,34.8283,-0.3252,20.2973
"EN657",2020-10-16 15:07:22,39.9866,-70.8799,5,20.753,34.8258,-0.2322,20.3163
"EN657",2020-10-16 15:07:47,39.9871,-70.88,5,20.7416,34.8231,-0.2974,20.3031
"EN657",2020-10-16 15:08:13,39.9877,-70.88,5,20.7308,34.8209,-0.2514,20.3125
"EN657",2020-10-16 15:08:38,39.9883,-70.8801,5,20.7215,34.8193,-0.1802,20.327
"EN657",2020-10-16 15:09:03,39.9889,-70.8801,5,20.7192,34.8175,-0.2582,20.3111
"EN657",2020-10-16 15:09:28,39.9894,-70.8802,5,20.7672,34.8141,-0.4005,20.282
"EN657",2020-10-16 15:09:53,39.9899,-70.8804,5,20.8152,34.8107,-0.4182,20.2783
"EN657",2020-10-16 15:10:19,39.9905,-70.8805,5,20.838,34.8202,-0.2897,20.3044
"EN657",2020-10-16 15:10:44,39.9911,-70.8805,5,20.8505,34.834,-0.1792,20.3268
"EN657",2020-10-16 15:11:09,39.9916,-70.8806,5,20.8573,34.844,-0.1591,20.3309
"EN657",2020-10-16 15:11:34,39.9922,-70.8807,5,20.8543,34.8474,-0.1509,20.3326
"EN657",2020-10-16 15:12:00,39.9928,-70.8807,5,20.8512,34.8509,-0.1675,20.3292
"EN657",2020-10-16 15:12:25,39.9933,-70.8808,5,20.8538,34.8514,-0.241,20.3142
"EN657",2020-10-16 15:12:50,39.9939,-70.8809,5,20.8565,34.852,-0.4356,20.2746
"EN657",2020-10-16 15:13:15,39.9944,-70.8809,5,20.8574,34.8521,-0.4087,20.2801
"EN657",2020-10-16 15:13:40,39.995,-70.881,5,20.8572,34.8518,-0.3432,20.2934
"EN657",2020-10-16 15:14:05,39.9956,-70.8811,5,20.858,34.8516,-0.2793,20.3064
"EN657",2020-10-16 15:14:31,39.9962,-70.8812,5,20.8625,34.8517,-0.2977,20.3027
"EN657",2020-10-16 15:14:55,39.9967,-70.8813,5,20.8666,34.8518,-0.2315,20.3161
"EN657",2020-10-16 15:15:20,39.9973,-70.8813,5,20.8691,34.8528,-0.306,20.301
"EN657",2020-10-16 15:15:46,39.9979,-70.8814,5,20.8713,34.8542,-0.3827,20.2853
"EN657",2020-10-16 15:16:11,39.9985,-70.8814,5,20.8713,34.8552,-0.4564,20.2703
"EN657",2020-10-16 15:16:34,39.999,-70.8815,5,20.8689,34.8558,-0.334,20.2952
"EN657",2020-10-16 15:16:57,39.9995,-70.8816,5,20.8665,34.8564,-0.272,20.3079
"EN657",2020-10-16 15:17:23,40.0001,-70.8817,5,20.8713,34.8558,-0.2893,20.3043
"EN657",2020-10-16 15:17:48,40.0006,-70.8818,5,20.8769,34.8551,-0.2797,20.3063
"EN657",2020-10-16 15:18:13,40.0012,-70.8818,5,20.8719,34.8548,-0.3159,20.2989
"EN657",2020-10-16 15:18:38,40.0017,-70.8819,5,20.857,34.8547,-0.351,20.2918
"EN657",2020-10-16 15:19:04,40.0023,-70.882,5,20.8437,34.854,-0.444,20.2729
"EN657",2020-10-16 15:19:28,40.0029,-70.8821,5,20.8425,34.8498,-0.453,20.2711
"EN657",2020-10-16 15:19:54,40.0035,-70.8822,5,20.8412,34.8452,-0.4038,20.2811
"EN657",2020-10-16 15:20:19,40.004,-70.8822,5,20.8396,34.842,-0.4399,20.2738
"EN657",2020-10-16 15:20:44,40.0046,-70.8823,5,20.8379,34.8391,-0.4599,20.2697
"EN657",2020-10-16 15:21:06,40.0051,-70.8823,5,20.8354,34.8372,-0.4374,20.2743
"EN657",2020-10-16 15:21:31,40.0057,-70.8824,5,20.8298,34.837,-0.4706,20.2676
"EN657",2020-10-16 15:21:57,40.0062,-70.8825,5,20.8239,34.8368,-0.5428,20.2529
"EN657",2020-10-16 15:22:20,40.0068,-70.8825,5,20.8211,34.8359,-0.5018,20.2612
"EN657",2020-10-16 15:22:45,40.0074,-70.8826,5,20.8186,34.8348,-0.6122,20.2387
"EN657",2020-10-16 15:23:10,40.0079,-70.8826,5,20.8166,34.8335,-0.5509,20.2512
"EN657",2020-10-16 15:23:36,40.0085,-70.8827,5,20.8154,34.8321,-0.5493,20.2516
"EN657",2020-10-16 15:24:00,40.0091,-70.8827,5,20.8144,34.8307,-0.5897,20.2434
"EN657",2020-10-16 15:24:26,40.0097,-70.8827,5,20.8191,34.8308,-0.6434,20.2324
"EN657",2020-10-16 15:24:51,40.0103,-70.8827,5,20.8236,34.8309,-0.5674,20.2479
"EN657",2020-10-16 15:25:16,40.0109,-70.8827,5,20.827,34.8306,-0.646,20.2319
"EN657",2020-10-16 15:25:41,40.0115,-70.8827,5,20.8298,34.8301,-0.5498,20.2514
"EN657",2020-10-16 15:26:07,40.0121,-70.8827,5,20.8339,34.8302,-0.4603,20.2697
"EN657",2020-10-16 15:26:32,40.0126,-70.8827,5,20.8412,34.8318,-0.371,20.2878
"EN657",2020-10-16 15:26:55,40.0132,-70.8827,5,20.8479,34.8332,-0.4369,20.2744
"EN657",2020-10-16 15:27:20,40.0138,-70.8827,5,20.852,34.8349,-0.4246,20.2769
"EN657",2020-10-16 15:27:45,40.0144,-70.8828,5,20.8554,34.8366,-0.5041,20.2607
"EN657",2020-10-16 15:28:11,40.0151,-70.8828,5,20.8614,34.8373,-0.508,20.2599
"EN657",2020-10-16 15:28:35,40.0156,-70.8828,5,20.8702,34.8365,-0.5641,20.2484
"EN657",2020-10-16 15:29:01,40.0162,-70.8828,5,20.8809,34.8359,-0.4895,20.2636
"EN657",2020-10-16 15:29:26,40.0168,-70.8828,5,20.9206,34.8409,-0.6715,20.2264
"EN657",2020-10-16 15:29:51,40.0174,-70.8829,5,20.9604,34.846,-0.5868,20.2436
"EN657",2020-10-16 15:30:16,40.018,-70.8829,5,20.9886,34.8581,-0.5469,20.2516
"EN657",2020-10-16 15:30:42,40.0186,-70.8829,5,21.0111,34.8748,-0.5991,20.2409
"EN657",2020-10-16 15:31:07,40.0192,-70.8829,5,21.0258,34.8887,-0.6999,20.2203
"EN657",2020-10-16 15:31:32,40.0197,-70.8829,5,21.0224,34.8967,-0.5415,20.2526
"EN657",2020-10-16 15:31:57,40.0203,-70.8829,5,21.019,34.9047,-0.6153,20.2375
"EN657",2020-10-16 15:32:23,40.0209,-70.8829,5,21.0001,34.9047,-0.6121,20.2382
"EN657",2020-10-16 15:32:48,40.0215,-70.883,5,20.98,34.9037,-0.531,20.2548
"EN657",2020-10-16 15:33:12,40.0221,-70.883,5,20.9588,34.9011,-0.5035,20.2604
"EN657",2020-10-16 15:33:38,40.0227,-70.883,5,20.9339,34.8964,-0.4434,20.2728
"EN657",2020-10-16 15:34:03,40.0233,-70.883,5,20.9118,34.8914,-0.3966,20.2823
"EN657",2020-10-16 15:34:28,40.0239,-70.883,5,20.9028,34.882,-0.5103,20.2592
"EN657",2020-10-16 15:34:53,40.0244,-70.8831,5,20.8938,34.8727,-0.5333,20.2546
"EN657",2020-10-16 15:35:19,40.025,-70.8831,5,20.8901,34.8675,-0.5071,20.2599
"EN657",2020-10-16 15:35:42,40.0256,-70.8831,5,20.8887,34.8644,-0.6608,20.2286
"EN657",2020-10-16 15:36:07,40.0262,-70.8831,5,20.8871,34.8616,-0.7116,20.2183
"EN657",2020-10-16 15:36:32,40.0267,-70.8832,5,20.8854,34.8603,-0.62,20.237
"EN657",2020-10-16 15:36:58,40.0274,-70.8832,5,20.8835,34.859,-0.6821,20.2243
"EN657",2020-10-16 15:37:23,40.028,-70.8832,5,20.8838,34.8579,-0.6176,20.2375
"EN657",2020-10-16 15:37:48,40.0286,-70.8833,5,20.8842,34.8569,-0.564,20.2484
"EN657",2020-10-16 15:38:13,40.0292,-70.8833,5,20.8845,34.8561,-0.5524,20.2507
"EN657",2020-10-16 15:38:39,40.0299,-70.8833,5,20.8847,34.8554,-0.5848,20.2441
"EN657",2020-10-16 15:39:04,40.0305,-70.8833,5,20.8844,34.8546,-0.5743,20.2463
"EN657",2020-10-16 15:39:29,40.0311,-70.8833,5,20.882,34.8532,-0.5961,20.2419
"EN657",2020-10-16 15:39:54,40.0317,-70.8834,5,20.8797,34.8517,-0.5612,20.249
"EN657",2020-10-16 15:40:19,40.0323,-70.8834,5,20.8792,34.8523,-0.5325,20.2548
"EN657",2020-10-16 15:40:45,40.0329,-70.8834,5,20.8792,34.8534,-0.5408,20.2531
"EN657",2020-10-16 15:41:10,40.0335,-70.8834,5,20.8794,34.8539,-0.5304,20.2552
"EN657",2020-10-16 15:41:35,40.0341,-70.8835,5,20.8795,34.8533,-0.4843,20.2646
"EN657",2020-10-16 15:41:59,40.0347,-70.8835,5,20.8797,34.8527,-0.4833,20.2648
"EN657",2020-10-16 15:42:23,40.0352,-70.8835,5,20.8786,34.8529,-0.5349,20.2543
"EN657",2020-10-16 15:42:48,40.0358,-70.8835,5,20.8775,34.8532,-0.5474,20.2518
"EN657",2020-10-16 15:43:13,40.0364,-70.8835,5,20.8748,34.8534,-0.4924,20.263
"EN657",2020-10-16 15:43:38,40.037,-70.8836,5,20.8708,34.8536,-0.4524,20.2711
"EN657",2020-10-16 15:44:04,40.0376,-70.8836,5,20.8675,34.8537,-0.4084,20.2801
"EN657",2020-10-16 15:44:29,40.0382,-70.8836,5,20.8694,34.8527,-0.3879,20.2843
"EN657",2020-10-16 15:44:54,40.0388,-70.8836,5,20.8713,34.8518,-0.2921,20.3038
"EN657",2020-10-16 15:45:19,40.0394,-70.8836,5,20.8499,34.8504,-0.2302,20.3164
"EN657",2020-10-16 15:45:44,40.04,-70.8836,5,20.821,34.8489,-0.4229,20.2773
"EN657",2020-10-16 15:46:10,40.0406,-70.8836,5,20.796,34.8452,-0.4229,20.2773
"EN657",2020-10-16 15:46:35,40.0412,-70.8836,5,20.7797,34.8386,-0.3387,20.2945
"EN657",2020-10-16 15:47:00,40.0418,-70.8836,5,20.7634,34.8319,-0.4076,20.2806
"EN657",2020-10-16 15:47:25,40.0424,-70.8836,5,20.7496,34.8267,-0.4457,20.2728
