"cruise","datetime_utc","latitude","longitude","depth","temperature","salinity","biosat","O2_Ar_ratio"
"EN687",2022-08-02 01:08:45,40.6996,-70.8767,5,25.1255,32.7061,0.2462,20.4065
"EN687",2022-08-02 01:09:10,40.6994,-70.8769,5,25.1244,32.7061,0.155,20.388
"EN687",2022-08-02 01:09:35,40.6995,-70.8775,5,25.1253,32.7057,0.2192,20.401
"EN687",2022-08-02 01:09:58,40.6996,-70.8781,5,25.1261,32.7052,0.2726,20.4119
"EN687",2022-08-02 01:10:24,40.6997,-70.8789,5,25.1249,32.7041,0.2251,20.4022
"EN687",2022-08-02 01:10:49,40.6998,-70.8797,5,25.1236,32.7029,0.1667,20.3903
"EN687",2022-08-02 01:11:13,40.6996,-70.8804,5,25.1234,32.7013,0.5849,20.4755
"EN687",2022-08-02 01:11:39,40.6993,-70.8811,5,25.1242,32.699,0.6029,20.4791
"EN687",2022-08-02 01:12:00,40.6991,-70.8817,5,25.1248,32.6971,0.5813,20.4747
"EN687",2022-08-02 01:12:26,40.6984,-70.8824,5,25.1285,32.6959,0.5795,20.4744
"EN687",2022-08-02 01:12:51,40.6977,-70.883,5,25.1321,32.6947,0.5439,20.4671
"EN687",2022-08-02 01:13:16,40.6968,-70.8832,5,25.1323,32.6944,0.2635,20.41
"EN687",2022-08-02 01:13:41,40.6958,-70.8833,5,25.1307,32.6945,0.3691,20.4315
"EN687",2022-08-02 01:14:04,40.6948,-70.8833,5,25.1297,32.6949,0.4778,20.4537
"EN687",2022-08-02 01:14:30,40.6937,-70.8833,5,25.1319,32.6968,0.5864,20.4758
"EN687",2022-08-02 01:14:55,40.6926,-70.8833,5,25.134,32.6986,0.6835,20.4955
"EN687",2022-08-02 01:15:18,40.6916,-70.8833,5,25.1349,32.6989,0.5877,20.476
"EN687",2022-08-02 01:15:43,40.6904,-70.8834,5,25.1355,32.6987,0.5891,20.4763
"EN687",2022-08-02 01:16:09,40.6892,-70.8834,5,25.1368,32.6985,0.4556,20.4491
"EN687",2022-08-02 01:16:34,40.6881,-70.8835,5,25.1391,32.6983,0.3603,20.4297
"EN687",2022-08-02 01:16:59,40.6869,-70.8835,5,25.1413,32.698,0.3467,20.427
"EN687",2022-08-02 01:17:24,40.6858,-70.8835,5,25.1462,32.6969,0.3289,20.4233
"EN687",2022-08-02 01:17:49,40.6847,-70.8835,5,25.1511,32.6957,0.2177,20.4007
"EN687",2022-08-02 01:18:12,40.6836,-70.8835,5,25.1536,32.694,0.1068,20.3781
"EN687",2022-08-02 01:18:35,40.6826,-70.8836,5,25.1543,32.6917,0.03079,20.3626
"EN687",2022-08-02 01:19:01,40.6814,-70.8836,5,25.1553,32.6891,-0.06138,20.3439
"EN687",2022-08-02 01:19:26,40.6803,-70.8836,5,25.1618,32.6862,0.1315,20.3831
"EN687",2022-08-02 01:19:51,40.6792,-70.8836,5,25.1684,32.6833,0.08679,20.374
"EN687",2022-08-02 01:20:16,40.6781,-70.8836,5,25.1721,32.6793,0.2721,20.4117
"EN687",2022-08-02 01:20:42,40.6769,-70.8835,5,25.1741,32.6745,0.454,20.4488
"EN687",2022-08-02 01:21:07,40.6758,-70.8835,5,25.1771,32.6695,0.6348,20.4856
"EN687",2022-08-02 01:21:32,40.6747,-70.8834,5,25.1829,32.664,0.4598,20.4499
"EN687",2022-08-02 01:21:55,40.6736,-70.8834,5,25.1882,32.6589,0.6176,20.4821
"EN687",2022-08-02 01:22:19,40.6725,-70.8834,5,25.1929,32.655,0.6424,20.4871
"EN687",2022-08-02 01:22:44,40.6714,-70.8833,5,25.1976,32.6513,0.5416,20.4666
"EN687",2022-08-02 01:23:07,40.6704,-70.8833,5,25.2017,32.6484,0.4385,20.4456
"EN687",2022-08-02 01:23:32,40.6692,-70.8832,5,25.2054,32.6468,0.4225,20.4423
"EN687",2022-08-02 01:23:58,40.668,-70.8832,5,25.2093,32.645,0.3441,20.4263
"EN687",2022-08-02 01:24:23,40.6668,-70.8832,5,25.2134,32.645,0.2247,20.402
"EN687",2022-08-02 01:24:48,40.6657,-70.8831,5,25.2176,32.6451,0.321,20.4216
"EN687",2022-08-02 01:25:13,40.6645,-70.8831,5,25.2187,32.6453,0.3426,20.426
"EN687",2022-08-02 01:25:38,40.6634,-70.883,5,25.2171,32.6457,0.4265,20.4431
"EN687",2022-08-02 01:26:04,40.6622,-70.883,5,25.2151,32.6462,0.3957,20.4368
"EN687",2022-08-02 01:26:29,40.661,-70.883,5,25.2119,32.6475,0.4036,20.4385
"EN687",2022-08-02 01:26:54,40.6599,-70.8829,5,25.2087,32.6487,0.2132,20.3997
"EN687",2022-08-02 01:27:19,40.6587,-70.8829,5,25.2006,32.6509,0.1471,20.3863
"EN687",2022-08-02 01:27:43,40.6576,-70.8828,5,25.1913,32.6533,0.115,20.3797
"EN687",2022-08-02 01:28:08,40.6564,-70.8828,5,25.182,32.6558,0.1843,20.3939
"EN687",2022-08-02 01:28:33,40.6553,-70.8829,5,25.1737,32.6583,0.1567,20.3883
"EN687",2022-08-02 01:28:58,40.6541,-70.8829,5,25.1654,32.6608,0.271,20.4115
"EN687",2022-08-02 01:29:22,40.653,-70.8829,5,25.1614,32.6629,0.378,20.4333
"EN687",2022-08-02 01:29:47,40.6518,-70.883,5,25.1577,32.6651,0.4133,20.4405
"EN687",2022-08-02 01:30:12,40.6506,-70.883,5,25.1523,32.6689,0.471,20.4523
"EN687",2022-08-02 01:30:37,40.6495,-70.8829,5,25.1449,32.6745,0.6106,20.4807
"EN687",2022-08-02 01:31:02,40.6483,-70.8829,5,25.1375,32.6804,0.6167,20.482
"EN687",2022-08-02 01:31:28,40.6471,-70.883,5,25.13,32.69,0.5071,20.4596
"EN687",2022-08-02 01:31:53,40.6459,-70.8831,5,25.1228,32.6992,0.5857,20.4756
"EN687",2022-08-02 01:32:18,40.6448,-70.8831,5,25.1074,32.709,0.572,20.4729
"EN687",2022-08-02 01:32:43,40.6437,-70.8832,5,25.0888,32.719,0.5394,20.4663
"EN687",2022-08-02 01:33:07,40.6426,-70.8832,5,25.0757,32.7257,0.5318,20.4647
"EN687",2022-08-02 01:33:30,40.6415,-70.8832,5,25.0742,32.7253,0.5346,20.4653
"EN687",2022-08-02 01:33:55,40.6403,-70.8832,5,25.0727,32.7249,0.3658,20.4309
"EN687",2022-08-02 01:34:20,40.6392,-70.8832,5,25.0777,32.722,0.3728,20.4324
"EN687",2022-08-02 01:34:46,40.638,-70.8833,5,25.0845,32.7184,0.3408,20.4259
"EN687",2022-08-02 01:35:11,40.6369,-70.8833,5,25.0904,32.7148,0.3673,20.4312
"EN687",2022-08-02 01:35:36,40.6357,-70.8833,5,25.0955,32.7111,0.5313,20.4646
"EN687",2022-08-02 01:36:01,40.6346,-70.8833,5,25.1003,32.7074,0.5587,20.4702
"EN687",2022-08-02 01:36:26,40.6334,-70.8834,5,25.1001,32.7045,0.3857,20.435
"EN687",2022-08-02 01:36:49,40.6324,-70.8835,5,25.1,32.7018,0.3976,20.4374
"EN687",2022-08-02 01:37:14,40.6313,-70.8835,5,25.1024,32.6992,0.387,20.4352
"EN687",2022-08-02 01:37:40,40.6301,-70.8835,5,25.107,32.6969,0.2751,20.4125
"EN687",2022-08-02 01:38:05,40.629,-70.8835,5,25.1105,32.6945,0.3453,20.4267
"EN687",2022-08-02 01:38:30,40.6277,-70.8836,5,25.1097,32.6914,0.477,20.4536
"EN687",2022-08-02 01:38:55,40.6265,-70.8836,5,25.109,32.6884,0.3674,20.4312
"EN687",2022-08-02 01:39:21,40.6254,-70.8836,5,25.107,32.6861,0.35,20.4277
"EN687",2022-08-02 01:39:46,40.6242,-70.8837,5,25.1048,32.6841,0.3817,20.4342
"EN687",2022-08-02 01:40:11,40.6231,-70.8837,5,25.1017,32.6822,0.3553,20.4288
"EN687",2022-08-02 01:40:36,40.6219,-70.8837,5,25.0977,32.6805,0.3938,20.4366
"EN687",2022-08-02 01:41:02,40.6207,-70.8837,5,25.0936,32.6788,0.4549,20.4491
"EN687",2022-08-02 01:41:25,40.6196,-70.8838,5,25.091,32.6784,0.5809,20.4748
"EN687",2022-08-02 01:41:50,40.6185,-70.8839,5,25.0882,32.678,0.5902,20.4767
"EN687",2022-08-02 01:42:13,40.6174,-70.8839,5,25.0831,32.6785,0.6299,20.4848
"EN687",2022-08-02 01:42:39,40.6162,-70.884,5,25.0751,32.6797,0.4832,20.4549
"EN687",2022-08-02 01:43:03,40.6151,-70.8841,5,25.0682,32.681,0.6101,20.4807
"EN687",2022-08-02 01:43:26,40.614,-70.884,5,25.0645,32.6838,0.5728,20.4731
"EN687",2022-08-02 01:43:51,40.6128,-70.8839,5,25.0604,32.6868,0.6153,20.4818
"EN687",2022-08-02 01:44:14,40.6117,-70.8839,5,25.053,32.6904,0.5533,20.4692
"EN687",2022-08-02 01:44:37,40.6107,-70.884,5,25.0432,32.6946,0.7565,20.5106
"EN687",2022-08-02 01:45:02,40.6095,-70.884,5,25.0327,32.6992,0.7115,20.5014
"EN687",2022-08-02 01:45:27,40.6083,-70.884,5,25.0226,32.7035,0.6381,20.4865
"EN687",2022-08-02 01:45:50,40.6073,-70.884,5,25.0133,32.7075,0.6864,20.4964
"EN687",2022-08-02 01:46:14,40.6061,-70.884,5,24.9984,32.713,0.7806,20.5156
"EN687",2022-08-02 01:46:38,40.605,-70.8839,5,24.9799,32.7194,0.7705,20.5135
"EN687",2022-08-02 01:47:03,40.6039,-70.8839,5,24.9616,32.7256,0.8429,20.5283
"EN687",2022-08-02 01:47:27,40.6028,-70.8839,5,24.9517,32.7292,0.8148,20.5226
"EN687",2022-08-02 01:47:52,40.6017,-70.884,5,24.9412,32.7328,0.7572,20.5109
"EN687",2022-08-02 01:48:15,40.6006,-70.8839,5,24.9267,32.7332,0.6862,20.4965
"EN687",2022-08-02 01:48:40,40.5994,-70.8839,5,24.9081,32.7319,0.6098,20.481
"EN687",2022-08-02 01:49:06,40.5982,-70.8838,5,24.8901,32.7307,0.5286,20.4645
"EN687",2022-08-02 01:49:31,40.5971,-70.8838,5,24.8771,32.73,0.6297,20.4851
"EN687",2022-08-02 01:49:54,40.596,-70.8838,5,24.8652,32.7294,0.6176,20.4826
"EN687",2022-08-02 01:50:17,40.5949,-70.8838,5,24.8554,32.7296,0.5689,20.4727
"EN687",2022-08-02 01:50:41,40.5938,-70.8839,5,24.846,32.7302,0.4874,20.4562
"EN687",2022-08-02 01:51:06,40.5926,-70.8839,5,24.8367,32.7297,0.4634,20.4513
"EN687",2022-08-02 01:51:31,40.5915,-70.8838,5,24.8286,32.7261,0.399,20.4382
"EN687",2022-08-02 01:51:54,40.5904,-70.8837,5,24.8211,32.7227,0.3229,20.4227
"EN687",2022-08-02 01:52:19,40.5892,-70.8837,5,24.8139,32.7192,0.4151,20.4415
"EN687",2022-08-02 01:52:45,40.5881,-70.8838,5,24.8067,32.7156,0.5068,20.4602
"EN687",2022-08-02 01:53:10,40.5869,-70.8838,5,24.7996,32.712,0.5443,20.4679
"EN687",2022-08-02 01:53:35,40.5858,-70.8837,5,24.7924,32.7081,0.5876,20.4767
"EN687",2022-08-02 01:54:00,40.5847,-70.8837,5,24.7852,32.7041,0.7762,20.5151
"EN687",2022-08-02 01:54:26,40.5834,-70.8837,5,24.779,32.7005,0.778,20.5155
"EN687",2022-08-02 01:54:50,40.5823,-70.8837,5,24.7734,32.6972,0.6857,20.4967
"EN687",2022-08-02 01:55:14,40.5811,-70.8837,5,24.7697,32.6948,0.7491,20.5096
"EN687",2022-08-02 01:55:39,40.58,-70.8837,5,24.7674,32.6931,0.8009,20.5202
"EN687",2022-08-02 01:56:04,40.5788,-70.8837,5,24.7641,32.6912,0.797,20.5194
"EN687",2022-08-02 01:56:27,40.5777,-70.8837,5,24.7565,32.6886,0.8943,20.5392
"EN687",2022-08-02 01:56:53,40.5765,-70.8836,5,24.7479,32.6856,1.03,20.5669
"EN687",2022-08-02 01:57:15,40.5755,-70.8836,5,24.7416,32.6823,1.137,20.5887
"EN687",2022-08-02 01:57:40,40.5744,-70.8836,5,24.7349,32.6781,1.095,20.5802
"EN687",2022-08-02 01:58:06,40.5732,-70.8836,5,24.7304,32.6735,1.141,20.5896
"EN687",2022-08-02 01:58:29,40.5721,-70.8836,5,24.7339,32.6689,1.124,20.586
"EN687",2022-08-02 01:58:54,40.571,-70.8836,5,24.7376,32.6638,1.177,20.5969
"EN687",2022-08-02 01:59:17,40.5699,-70.8836,5,24.7426,32.6629,1.089,20.579
"EN687",2022-08-02 01:59:42,40.5687,-70.8836,5,24.7486,32.6634,1.202,20.602
"EN687",2022-08-02 02:00:07,40.5676,-70.8836,5,24.7536,32.664,1.078,20.5767
"EN687",2022-08-02 02:00:32,40.5664,-70.8835,5,24.7558,32.6652,1.073,20.5757
"EN687",2022-08-02 02:00:57,40.5652,-70.8835,5,24.758,32.6664,1.142,20.5897
"EN687",2022-08-02 02:01:23,40.564,-70.8835,5,24.7571,32.6658,1.147,20.5908
"EN687",2022-08-02 02:01:45,40.563,-70.8836,5,24.756,32.6652,1.056,20.5722
"EN687",2022-08-02 02:02:08,40.5619,-70.8836,5,24.7571,32.6647,1.17,20.5955
"EN687",2022-08-02 02:02:33,40.5608,-70.8835,5,24.7631,32.6642,1.225,20.6066
"EN687",2022-08-02 02:02:58,40.5596,-70.8835,5,24.769,32.6637,1.224,20.6064
"EN687",2022-08-02 02:03:24,40.5584,-70.8835,5,24.7752,32.6646,1.219,20.6052
"EN687",2022-08-02 02:03:49,40.5572,-70.8836,5,24.7811,32.6655,1.31,20.6239
"EN687",2022-08-02 02:04:12,40.5561,-70.8836,5,24.7868,32.6661,1.269,20.6155
"EN687",2022-08-02 02:04:35,40.5551,-70.8836,5,24.7927,32.6665,1.227,20.6069
"EN687",2022-08-02 02:04:58,40.554,-70.8836,5,24.7986,32.6669,1.198,20.6011
"EN687",2022-08-02 02:05:23,40.5529,-70.8836,5,24.8035,32.6676,1.214,20.6042
"EN687",2022-08-02 02:05:49,40.5517,-70.8835,5,24.8084,32.6685,1.091,20.5791
"EN687",2022-08-02 02:06:11,40.5507,-70.8835,5,24.8126,32.6689,1.017,20.5641
"EN687",2022-08-02 02:06:37,40.5495,-70.8835,5,24.8175,32.6693,1.099,20.5809
"EN687",2022-08-02 02:07:01,40.5484,-70.8835,5,24.8222,32.6696,1.12,20.5851
"EN687",2022-08-02 02:07:26,40.5472,-70.8835,5,24.8303,32.6694,1.145,20.5902
"EN687",2022-08-02 02:07:49,40.5461,-70.8836,5,24.8377,32.6692,1.363,20.6344
"EN687",2022-08-02 02:08:14,40.5449,-70.8836,5,24.8456,32.6696,1.432,20.6484
"EN687",2022-08-02 02:08:40,40.5437,-70.8835,5,24.8535,32.6706,1.238,20.609
"EN687",2022-08-02 02:09:02,40.5427,-70.8835,5,24.8606,32.6715,1.061,20.573
"EN687",2022-08-02 02:09:26,40.5416,-70.8836,5,24.8725,32.6732,1.063,20.5734
"EN687",2022-08-02 02:09:51,40.5404,-70.8837,5,24.8848,32.675,0.9702,20.5544
"EN687",2022-08-02 02:10:16,40.5393,-70.8837,5,24.8998,32.6766,0.8899,20.5381
"EN687",2022-08-02 02:10:41,40.5381,-70.8836,5,24.9163,32.6781,0.9486,20.55
"EN687",2022-08-02 02:11:05,40.537,-70.8836,5,24.93,32.6801,1.029,20.5663
"EN687",2022-08-02 02:11:30,40.5358,-70.8836,5,24.9361,32.6844,0.9847,20.5573
"EN687",2022-08-02 02:11:55,40.5346,-70.8836,5,24.9421,32.6886,0.9386,20.5479
"EN687",2022-08-02 02:12:20,40.5335,-70.8836,5,24.9535,32.6909,1.11,20.5828
"EN687",2022-08-02 02:12:45,40.5323,-70.8837,5,24.9663,32.6927,1.224,20.606
"EN687",2022-08-02 02:13:11,40.5311,-70.8837,5,24.977,32.6948,1.248,20.6109
"EN687",2022-08-02 02:13:36,40.5299,-70.8836,5,24.984,32.6972,1.254,20.6119
"EN687",2022-08-02 02:14:01,40.5288,-70.8836,5,24.9911,32.6998,1.269,20.6151
"EN687",2022-08-02 02:14:26,40.5276,-70.8836,5,25.0031,32.7038,1.161,20.5931
"EN687",2022-08-02 02:14:52,40.5264,-70.8837,5,25.0156,32.7081,1.194,20.5998
"EN687",2022-08-02 02:15:17,40.5252,-70.8837,5,25.0222,32.7121,1.223,20.6056
"EN687",2022-08-02 02:15:42,40.524,-70.8837,5,25.0262,32.716,1.201,20.6011
"EN687",2022-08-02 02:16:07,40.5229,-70.8837,5,25.0289,32.7197,1.215,20.6039
"EN687",2022-08-02 02:16:32,40.5217,-70.8837,5,25.0284,32.723,1.306,20.6225
"EN687",2022-08-02 02:16:57,40.5205,-70.8837,5,25.0279,32.7262,1.208,20.6025
"EN687",2022-08-02 02:17:20,40.5195,-70.8837,5,25.0277,32.7269,1.128,20.5863
"EN687",2022-08-02 02:17:43,40.5184,-70.8836,5,25.0275,32.7272,1.289,20.6189
"EN687",2022-08-02 02:18:06,40.5173,-70.8836,5,25.0276,32.7275,1.305,20.6221
"EN687",2022-08-02 02:18:32,40.5161,-70.8836,5,25.0285,32.728,1.235,20.608
"EN687",2022-08-02 02:18:54,40.515,-70.8836,5,25.0293,32.7284,1.221,20.6051
"EN687",2022-08-02 02:19:20,40.5138,-70.8836,5,25.0293,32.7281,1.328,20.627
"EN687",2022-08-02 02:19:45,40.5126,-70.8835,5,25.029,32.7275,1.223,20.6055
"EN687",2022-08-02 02:20:10,40.5114,-70.8835,5,25.0293,32.7267,1.117,20.584
"EN687",2022-08-02 02:20:33,40.5103,-70.8835,5,25.0301,32.7255,0.9578,20.5516
"EN687",2022-08-02 02:20:57,40.5091,-70.8835,5,25.031,32.7244,0.9768,20.5554
"EN687",2022-08-02 02:21:22,40.508,-70.8835,5,25.0298,32.7234,0.7989,20.5192
"EN687",2022-08-02 02:21:47,40.5069,-70.8834,5,25.0284,32.7226,0.6737,20.4937
"EN687",2022-08-02 02:22:12,40.5057,-70.8834,5,25.0264,32.7216,0.6634,20.4916
"EN687",2022-08-02 02:22:37,40.5046,-70.8834,5,25.024,32.7206,0.6755,20.4941
"EN687",2022-08-02 02:23:00,40.5035,-70.8834,5,25.0218,32.7197,0.7201,20.5032
"EN687",2022-08-02 02:23:25,40.5023,-70.8834,5,25.0194,32.7193,0.9104,20.5419
"EN687",2022-08-02 02:23:50,40.5012,-70.8833,5,25.017,32.7189,1.077,20.5759
"EN687",2022-08-02 02:24:12,40.5001,-70.8833,5,25.0136,32.7185,1.074,20.5753
"EN687",2022-08-02 02:24:36,40.499,-70.8833,5,25.0089,32.7178,1.188,20.5985
"EN687",2022-08-02 02:24:59,40.4979,-70.8833,5,25.0043,32.7171,1.033,20.567
"EN687",2022-08-02 02:25:24,40.4968,-70.8833,5,25.0031,32.7173,0.8624,20.5322
"EN687",2022-08-02 02:25:47,40.4957,-70.8832,5,25.0021,32.7175,0.8132,20.5222
"EN687",2022-08-02 02:26:13,40.4945,-70.8832,5,24.9998,32.7173,0.9428,20.5486
"EN687",2022-08-02 02:26:38,40.4933,-70.8831,5,24.9965,32.7168,0.8271,20.525
"EN687",2022-08-02 02:27:03,40.4922,-70.8831,5,24.9931,32.7164,0.9277,20.5455
"EN687",2022-08-02 02:27:26,40.4911,-70.8831,5,24.9899,32.7168,0.9052,20.5409
"EN687",2022-08-02 02:27:50,40.49,-70.8831,5,24.9867,32.7172,0.8049,20.5205
"EN687",2022-08-02 02:28:13,40.4889,-70.8831,5,24.9817,32.7178,0.733,20.5059
"EN687",2022-08-02 02:28:38,40.4877,-70.883,5,24.9748,32.7185,0.7617,20.5117
"EN687",2022-08-02 02:29:04,40.4864,-70.883,5,24.9674,32.7193,0.7117,20.5016
"EN687",2022-08-02 02:29:29,40.4852,-70.883,5,24.9596,32.7205,0.7586,20.5112
"EN687",2022-08-02 02:29:54,40.4841,-70.8831,5,24.9518,32.7216,0.7102,20.5013
"EN687",2022-08-02 02:30:19,40.4829,-70.883,5,24.9452,32.7234,0.6039,20.4797
"EN687",2022-08-02 02:30:45,40.4817,-70.8829,5,24.9388,32.7255,0.6537,20.4898
"EN687",2022-08-02 02:31:10,40.4805,-70.8829,5,24.9337,32.7282,0.6168,20.4823
"EN687",2022-08-02 02:31:35,40.4793,-70.883,5,24.9301,32.7318,0.5436,20.4674
"EN687",2022-08-02 02:31:57,40.4782,-70.883,5,24.927,32.735,0.5411,20.4669
"EN687",2022-08-02 02:32:22,40.4771,-70.883,5,24.9251,32.7375,0.5749,20.4738
"EN687",2022-08-02 02:32:48,40.4759,-70.8829,5,24.9233,32.74,0.5387,20.4664
"EN687",2022-08-02 02:33:13,40.4748,-70.8829,5,24.9197,32.7418,0.4963,20.4578
"EN687",2022-08-02 02:33:38,40.4736,-70.8829,5,24.9145,32.7431,0.5334,20.4654
"EN687",2022-08-02 02:34:03,40.4725,-70.8829,5,24.9094,32.7444,0.5811,20.4751
"EN687",2022-08-02 02:34:29,40.4712,-70.8829,5,24.9057,32.7465,0.5688,20.4726
"EN687",2022-08-02 02:34:54,40.47,-70.8828,5,24.9022,32.7484,0.6729,20.4938
"EN687",2022-08-02 02:35:19,40.4688,-70.8828,5,24.8995,32.7502,0.7842,20.5165
"EN687",2022-08-02 02:35:44,40.4676,-70.8827,5,24.8971,32.7518,0.7943,20.5185
"EN687",2022-08-02 02:36:10,40.4664,-70.8827,5,24.8962,32.7543,0.8803,20.536
"EN687",2022-08-02 02:36:35,40.4652,-70.8828,5,24.8981,32.7577,0.9708,20.5544
"EN687",2022-08-02 02:37:00,40.464,-70.8828,5,24.8999,32.7612,0.9249,20.5451
"EN687",2022-08-02 02:37:23,40.4629,-70.8827,5,24.9051,32.7645,0.8937,20.5387
"EN687",2022-08-02 02:37:48,40.4618,-70.8826,5,24.9108,32.7681,0.9211,20.5443
"EN687",2022-08-02 02:38:11,40.4607,-70.8826,5,24.9144,32.7717,0.8734,20.5345
"EN687",2022-08-02 02:38:36,40.4595,-70.8826,5,24.9164,32.7762,0.7401,20.5074
"EN687",2022-08-02 02:39:02,40.4583,-70.8826,5,24.9188,32.7807,0.7211,20.5035
"EN687",2022-08-02 02:39:27,40.4571,-70.8826,5,24.9241,32.7843,0.7158,20.5024
"EN687",2022-08-02 02:39:52,40.4559,-70.8826,5,24.9294,32.7879,0.8098,20.5215
"EN687",2022-08-02 02:40:17,40.4547,-70.8826,5,24.9295,32.7916,0.8411,20.5279
"EN687",2022-08-02 02:40:42,40.4535,-70.8825,5,24.9271,32.7953,1.007,20.5617
"EN687",2022-08-02 02:41:07,40.4523,-70.8825,5,24.9269,32.7992,0.956,20.5513
"EN687",2022-08-02 02:41:32,40.4511,-70.8825,5,24.9322,32.8035,1.019,20.5642
"EN687",2022-08-02 02:41:55,40.45,-70.8825,5,24.9371,32.8074,0.9235,20.5447
"EN687",2022-08-02 02:42:21,40.4488,-70.8825,5,24.9403,32.8121,0.9405,20.5481
"EN687",2022-08-02 02:42:46,40.4476,-70.8825,5,24.9429,32.8167,0.9246,20.5448
"EN687",2022-08-02 02:43:11,40.4464,-70.8825,5,24.9444,32.8218,1.065,20.5733
"EN687",2022-08-02 02:43:34,40.4453,-70.8824,5,24.9448,32.8272,1.058,20.572
"EN687",2022-08-02 02:43:59,40.4441,-70.8824,5,24.9451,32.833,1.068,20.5739
"EN687",2022-08-02 02:44:22,40.4431,-70.8824,5,24.9462,32.8373,1.06,20.5724
"EN687",2022-08-02 02:44:44,40.442,-70.8824,5,24.9472,32.8414,1.108,20.5822
"EN687",2022-08-02 02:45:10,40.4408,-70.8824,5,24.9473,32.8462,1.005,20.5611
"EN687",2022-08-02 02:45:35,40.4397,-70.8824,5,24.9457,32.8507,0.9716,20.5544
"EN687",2022-08-02 02:45:58,40.4386,-70.8824,5,24.9441,32.8548,1.032,20.5666
"EN687",2022-08-02 02:46:23,40.4374,-70.8824,5,24.9401,32.8594,1.01,20.5621
"EN687",2022-08-02 02:46:49,40.4362,-70.8823,5,24.9357,32.8642,0.9614,20.5523
"EN687",2022-08-02 02:47:14,40.435,-70.8823,5,24.9294,32.8683,0.9345,20.5468
"EN687",2022-08-02 02:47:39,40.4338,-70.8822,5,24.9216,32.8722,0.9319,20.5463
"EN687",2022-08-02 02:48:04,40.4326,-70.8821,5,24.9141,32.8759,0.9088,20.5416
"EN687",2022-08-02 02:48:30,40.4314,-70.8821,5,24.9082,32.879,0.8643,20.5326
"EN687",2022-08-02 02:48:54,40.4302,-70.8822,5,24.9029,32.8819,0.8684,20.5334
"EN687",2022-08-02 02:49:19,40.429,-70.8822,5,24.8969,32.8833,0.9877,20.5577
"EN687",2022-08-02 02:49:45,40.4279,-70.8821,5,24.8907,32.8842,0.9966,20.5595
"EN687",2022-08-02 02:50:08,40.4268,-70.8821,5,24.8854,32.885,0.9679,20.5537
"EN687",2022-08-02 02:50:33,40.4256,-70.8821,5,24.8801,32.886,1.079,20.5764
"EN687",2022-08-02 02:50:58,40.4244,-70.8821,5,24.8748,32.887,1.116,20.5838
"EN687",2022-08-02 02:51:23,40.4232,-70.8821,5,24.8719,32.8876,1.108,20.5823
"EN687",2022-08-02 02:51:45,40.4222,-70.8821,5,24.8696,32.888,1.142,20.5893
"EN687",2022-08-02 02:52:08,40.4211,-70.8821,5,24.8662,32.8889,1.237,20.6085
"EN687",2022-08-02 02:52:31,40.42,-70.882,5,24.861,32.8908,1.261,20.6134
"EN687",2022-08-02 02:52:57,40.4187,-70.8819,5,24.8551,32.8929,1.268,20.6148
"EN687",2022-08-02 02:53:19,40.4177,-70.8819,5,24.8547,32.8941,1.255,20.6121
"EN687",2022-08-02 02:53:42,40.4166,-70.882,5,24.855,32.8953,1.2,20.601
"EN687",2022-08-02 02:54:08,40.4154,-70.882,5,24.856,32.8963,1.06,20.5726
"EN687",2022-08-02 02:54:33,40.4143,-70.8821,5,24.8583,32.8964,0.9167,20.5433
"EN687",2022-08-02 02:54:58,40.4131,-70.8821,5,24.8606,32.8966,0.8349,20.5267
"EN687",2022-08-02 02:55:23,40.4119,-70.8821,5,24.8664,32.8978,0.834,20.5265
"EN687",2022-08-02 02:55:49,40.4107,-70.8821,5,24.8728,32.899,0.8855,20.537
"EN687",2022-08-02 02:56:11,40.4097,-70.8821,5,24.8775,32.8959,0.8895,20.5377
"EN687",2022-08-02 02:56:35,40.4085,-70.8822,5,24.8818,32.8879,0.9828,20.5568
"EN687",2022-08-02 02:57:00,40.4073,-70.8822,5,24.8863,32.8795,0.9733,20.5548
"EN687",2022-08-02 02:57:25,40.4061,-70.8822,5,24.8805,32.8649,0.9609,20.5523
"EN687",2022-08-02 02:57:50,40.4049,-70.8823,5,24.8747,32.8502,1.003,20.5609
"EN687",2022-08-02 02:58:16,40.4037,-70.8823,5,24.8709,32.8339,1.127,20.5862
"EN687",2022-08-02 02:58:41,40.4025,-70.8824,5,24.8686,32.8175,1.164,20.5937
"EN687",2022-08-02 02:59:06,40.4013,-70.8824,5,24.8659,32.8019,1.172,20.5954
"EN687",2022-08-02 02:59:31,40.4002,-70.8824,5,24.8622,32.7891,1.184,20.5979
"EN687",2022-08-02 02:59:56,40.399,-70.8824,5,24.8585,32.7763,1.054,20.5715
"EN687",2022-08-02 03:00:22,40.3978,-70.8824,5,24.8532,32.7661,0.9703,20.5544
"EN687",2022-08-02 03:00:47,40.3966,-70.8825,5,24.848,32.7568,0.9002,20.5402
"EN687",2022-08-02 03:01:12,40.3954,-70.8825,5,24.8384,32.7464,0.9274,20.5457
"EN687",2022-08-02 03:01:37,40.3942,-70.8826,5,24.8242,32.7348,0.9683,20.5541
"EN687",2022-08-02 03:02:02,40.3929,-70.8827,5,24.8101,32.7233,1.02,20.5646
"EN687",2022-08-02 03:02:27,40.3917,-70.8827,5,24.7961,32.7126,1.099,20.5807
