"cruise","datetime_utc_matlab","latitude_matlab","longitude_matlab","depth","ncp","k"
"EN608",2018-02-04 14:31:49,40.8596,-70.8809,5,34.95,5.91
"EN608",2018-02-04 14:32:00,40.8595,-70.8809,5,35.17,5.91
"EN608",2018-02-04 14:32:11,40.8595,-70.8809,5,35.14,5.91
"EN608",2018-02-04 14:32:23,40.8594,-70.8809,5,35.34,5.91
"EN608",2018-02-04 14:32:34,40.8594,-70.8808,5,35.45,5.91
"EN608",2018-02-04 14:32:45,40.8593,-70.8808,5,36.65,5.91
"EN608",2018-02-04 14:32:57,40.8593,-70.8808,5,36.95,5.91
"EN608",2018-02-04 14:33:08,40.8593,-70.8808,5,36.12,5.91
"EN608",2018-02-04 14:33:19,40.8592,-70.8808,5,35.59,5.91
"EN608",2018-02-04 14:33:31,40.8592,-70.8807,5,34.88,5.91
"EN608",2018-02-04 14:33:42,40.8592,-70.8807,5,34.85,5.91
"EN608",2018-02-04 14:33:54,40.8591,-70.8807,5,35.27,5.91
"EN608",2018-02-04 14:34:05,40.8591,-70.8807,5,35.79,5.91
"EN608",2018-02-04 14:34:16,40.859,-70.8807,5,37.03,5.91
"EN608",2018-02-04 14:34:28,40.859,-70.8807,5,36.72,5.91
"EN608",2018-02-04 14:34:39,40.859,-70.8806,5,35.43,5.91
"EN608",2018-02-04 14:34:50,40.8589,-70.8806,5,34.81,5.91
"EN608",2018-02-04 14:35:02,40.8589,-70.8806,5,35.16,5.91
"EN608",2018-02-04 14:35:13,40.8588,-70.8806,5,34.57,5.91
"EN608",2018-02-04 14:35:24,40.8588,-70.8806,5,34.53,5.91
"EN608",2018-02-04 14:35:36,40.8587,-70.8805,5,36.4,5.91
"EN608",2018-02-04 14:35:47,40.8587,-70.8805,5,36.29,5.91
"EN608",2018-02-04 14:35:59,40.8586,-70.8805,5,36.05,5.91
"EN608",2018-02-04 14:36:10,40.8586,-70.8805,5,35.26,5.91
"EN608",2018-02-04 14:36:21,40.8586,-70.8805,5,36.05,5.91
"EN608",2018-02-04 14:36:33,40.8585,-70.8805,5,34.75,5.91
"EN608",2018-02-04 14:36:44,40.8585,-70.8805,5,35.03,5.91
"EN608",2018-02-04 14:36:55,40.8585,-70.8805,5,36.38,5.91
"EN608",2018-02-04 14:37:07,40.8585,-70.8805,5,37.22,5.91
"EN608",2018-02-04 14:37:18,40.8584,-70.8805,5,37.35,5.91
"EN608",2018-02-04 14:37:29,40.8584,-70.8805,5,38.39,5.91
"EN608",2018-02-04 14:37:41,40.8584,-70.8804,5,38.83,5.91
"EN608",2018-02-04 14:37:52,40.8583,-70.8804,5,38.09,5.91
"EN608",2018-02-04 14:38:04,40.8583,-70.8804,5,37.35,5.91
"EN608",2018-02-04 14:38:15,40.8582,-70.8804,5,37.2,5.91
"EN608",2018-02-04 14:38:26,40.8582,-70.8804,5,36.22,5.91
"EN608",2018-02-04 14:38:38,40.8581,-70.8803,5,36.27,5.91
"EN608",2018-02-04 14:38:49,40.8581,-70.8803,5,36.39,5.91
"EN608",2018-02-04 14:39:00,40.858,-70.8803,5,37.65,5.91
"EN608",2018-02-04 14:39:12,40.8579,-70.8803,5,37.61,5.91
"EN608",2018-02-04 14:39:23,40.8578,-70.8803,5,37.4,5.91
"EN608",2018-02-04 14:39:34,40.8578,-70.8803,5,37.59,5.91
"EN608",2018-02-04 14:39:46,40.8577,-70.8803,5,37.58,5.91
"EN608",2018-02-04 14:39:57,40.8576,-70.8803,5,37.18,5.91
"EN608",2018-02-04 14:40:09,40.8575,-70.8803,5,38,5.91
"EN608",2018-02-04 14:40:20,40.8574,-70.8803,5,39.37,5.91
"EN608",2018-02-04 14:40:31,40.8573,-70.8803,5,38.37,5.91
"EN608",2018-02-04 14:40:43,40.8572,-70.8803,5,38.79,5.91
"EN608",2018-02-04 14:40:54,40.8571,-70.8803,5,38.84,5.91
"EN608",2018-02-04 14:41:05,40.8571,-70.8803,5,38.13,5.91
"EN608",2018-02-04 14:41:17,40.857,-70.8803,5,36.9,5.91
"EN608",2018-02-04 14:41:28,40.8569,-70.8803,5,37.89,5.91
"EN608",2018-02-04 14:41:39,40.8568,-70.8803,5,38.44,5.91
"EN608",2018-02-04 14:41:51,40.8568,-70.8803,5,38.86,5.91
"EN608",2018-02-04 14:42:02,40.8567,-70.8803,5,38.62,5.91
"EN608",2018-02-04 14:42:13,40.8566,-70.8803,5,39.93,5.91
"EN608",2018-02-04 14:42:25,40.8565,-70.8803,5,40.92,5.91
"EN608",2018-02-04 14:42:36,40.8565,-70.8803,5,41.55,5.91
"EN608",2018-02-04 14:42:48,40.8564,-70.8803,5,41.02,5.91
"EN608",2018-02-04 14:42:59,40.8563,-70.8803,5,42.07,5.91
"EN608",2018-02-04 14:43:10,40.8563,-70.8803,5,41.86,5.91
"EN608",2018-02-04 14:43:22,40.8562,-70.8803,5,41.13,5.91
"EN608",2018-02-04 14:43:33,40.8562,-70.8802,5,40.02,5.91
"EN608",2018-02-04 14:43:44,40.8562,-70.8802,5,40.11,5.91
"EN608",2018-02-04 14:43:56,40.8561,-70.8802,5,39.49,5.91
"EN608",2018-02-04 14:44:07,40.8561,-70.8802,5,39.71,5.91
"EN608",2018-02-04 14:44:18,40.856,-70.8802,5,39.93,5.91
"EN608",2018-02-04 14:44:30,40.856,-70.8802,5,38.9,5.91
"EN608",2018-02-04 14:44:41,40.8559,-70.8802,5,38.79,5.91
"EN608",2018-02-04 14:44:53,40.8558,-70.8802,5,39.57,5.91
"EN608",2018-02-04 14:45:04,40.8558,-70.8802,5,39.33,5.91
"EN608",2018-02-04 14:45:15,40.8558,-70.8802,5,39.17,5.91
"EN608",2018-02-04 14:45:27,40.8557,-70.8802,5,39.93,5.91
"EN608",2018-02-04 14:45:38,40.8557,-70.8802,5,40.02,5.91
"EN608",2018-02-04 14:45:49,40.8556,-70.8802,5,39.5,5.91
"EN608",2018-02-04 14:46:01,40.8556,-70.8802,5,39.94,5.91
"EN608",2018-02-04 14:46:12,40.8555,-70.8802,5,39.43,5.91
"EN608",2018-02-04 14:46:23,40.8554,-70.8802,5,39.9,5.91
"EN608",2018-02-04 14:46:35,40.8554,-70.8802,5,41.27,5.91
"EN608",2018-02-04 14:46:46,40.8553,-70.8802,5,41.53,5.91
"EN608",2018-02-04 14:46:58,40.8552,-70.8802,5,40.99,5.91
"EN608",2018-02-04 14:47:09,40.8551,-70.8802,5,41.32,5.91
"EN608",2018-02-04 14:47:20,40.855,-70.8802,5,41.01,5.91
"EN608",2018-02-04 14:47:32,40.8549,-70.8803,5,39.73,5.91
"EN608",2018-02-04 14:47:43,40.8548,-70.8803,5,39.59,5.91
"EN608",2018-02-04 14:47:54,40.8548,-70.8803,5,40.48,5.91
"EN608",2018-02-04 14:48:06,40.8546,-70.8803,5,40.33,5.91
"EN608",2018-02-04 14:48:17,40.8545,-70.8803,5,41.06,5.91
"EN608",2018-02-04 14:48:28,40.8544,-70.8803,5,42.15,5.91
"EN608",2018-02-04 14:48:40,40.8543,-70.8803,5,42.8,5.91
"EN608",2018-02-04 14:48:51,40.8542,-70.8803,5,43.26,5.91
"EN608",2018-02-04 14:49:03,40.8541,-70.8803,5,44.03,5.91
"EN608",2018-02-04 14:49:14,40.854,-70.8803,5,44.48,5.91
"EN608",2018-02-04 14:49:25,40.8539,-70.8803,5,44.88,5.91
"EN608",2018-02-04 14:49:37,40.8538,-70.8804,5,43.93,5.91
"EN608",2018-02-04 14:49:48,40.8537,-70.8804,5,43.27,5.91
"EN608",2018-02-04 14:49:59,40.8536,-70.8804,5,43.42,5.91
"EN608",2018-02-04 14:50:11,40.8535,-70.8804,5,42.93,5.91
"EN608",2018-02-04 14:50:22,40.8534,-70.8804,5,41.6,5.91
"EN608",2018-02-04 14:50:33,40.8533,-70.8804,5,42.34,5.91
"EN608",2018-02-04 14:50:45,40.8532,-70.8804,5,42.38,5.91
"EN608",2018-02-04 14:50:56,40.8531,-70.8804,5,42.17,5.91
"EN608",2018-02-04 14:51:08,40.853,-70.8804,5,42.75,5.91
"EN608",2018-02-04 14:51:19,40.853,-70.8804,5,43.79,5.91
"EN608",2018-02-04 14:51:30,40.8529,-70.8804,5,44.37,5.91
"EN608",2018-02-04 14:51:42,40.8528,-70.8804,5,43.45,5.91
"EN608",2018-02-04 14:51:53,40.8527,-70.8804,5,43.96,5.91
"EN608",2018-02-04 14:52:04,40.8527,-70.8804,5,44.11,5.92
"EN608",2018-02-04 14:52:16,40.8526,-70.8804,5,44.17,5.91
"EN608",2018-02-04 14:52:27,40.8526,-70.8804,5,43.39,5.91
"EN608",2018-02-04 14:52:38,40.8525,-70.8804,5,44.45,5.91
"EN608",2018-02-04 14:52:50,40.8525,-70.8804,5,44.5,5.91
"EN608",2018-02-04 14:53:01,40.8524,-70.8804,5,43.4,5.91
"EN608",2018-02-04 14:53:13,40.8523,-70.8804,5,42.54,5.91
"EN608",2018-02-04 14:53:24,40.8522,-70.8804,5,42.97,5.9
"EN608",2018-02-04 14:53:35,40.8522,-70.8804,5,43.13,5.9
"EN608",2018-02-04 14:53:47,40.8521,-70.8804,5,43.97,5.9
"EN608",2018-02-04 14:53:58,40.852,-70.8804,5,44.49,5.9
"EN608",2018-02-04 14:54:09,40.852,-70.8804,5,44.93,5.9
"EN608",2018-02-04 14:54:21,40.8519,-70.8804,5,44.73,5.9
"EN608",2018-02-04 14:54:32,40.8518,-70.8804,5,45.04,5.9
"EN608",2018-02-04 14:54:43,40.8518,-70.8804,5,44.02,5.89
"EN608",2018-02-04 14:54:55,40.8517,-70.8804,5,44.61,5.89
"EN608",2018-02-04 14:55:06,40.8517,-70.8804,5,45.07,5.89
"EN608",2018-02-04 14:55:18,40.8516,-70.8804,5,45.42,5.89
"EN608",2018-02-04 14:55:29,40.8515,-70.8804,5,45.03,5.89
"EN608",2018-02-04 14:55:40,40.8514,-70.8804,5,45.18,5.89
"EN608",2018-02-04 14:55:52,40.8514,-70.8804,5,45.05,5.88
"EN608",2018-02-04 14:56:03,40.8513,-70.8804,5,45.1,5.88
"EN608",2018-02-04 14:56:14,40.8512,-70.8804,5,45.25,5.88
"EN608",2018-02-04 14:56:26,40.8512,-70.8804,5,45.43,5.88
"EN608",2018-02-04 14:56:37,40.8511,-70.8804,5,45.34,5.88
"EN608",2018-02-04 14:56:48,40.8511,-70.8804,5,45.24,5.88
"EN608",2018-02-04 14:57:00,40.851,-70.8804,5,45.71,5.88
"EN608",2018-02-04 14:57:11,40.8509,-70.8804,5,45.9,5.87
"EN608",2018-02-04 14:57:23,40.8508,-70.8804,5,45.54,5.87
"EN608",2018-02-04 14:57:34,40.8508,-70.8803,5,45.82,5.87
"EN608",2018-02-04 14:57:45,40.8507,-70.8803,5,45.23,5.87
"EN608",2018-02-04 14:57:57,40.8506,-70.8803,5,45.97,5.87
"EN608",2018-02-04 14:58:08,40.8506,-70.8803,5,45.97,5.87
"EN608",2018-02-04 14:58:19,40.8505,-70.8803,5,46.99,5.86
"EN608",2018-02-04 14:58:31,40.8505,-70.8803,5,46.95,5.86
"EN608",2018-02-04 14:58:42,40.8505,-70.8803,5,48.34,5.86
"EN608",2018-02-04 14:58:53,40.8504,-70.8803,5,47.22,5.86
"EN608",2018-02-04 14:59:05,40.8504,-70.8803,5,47.15,5.86
"EN608",2018-02-04 14:59:16,40.8504,-70.8803,5,46.42,5.86
"EN608",2018-02-04 14:59:28,40.8504,-70.8803,5,47.78,5.86
"EN608",2018-02-04 14:59:39,40.8503,-70.8802,5,48.17,5.85
"EN608",2018-02-04 14:59:50,40.8503,-70.8802,5,48.49,5.85
"EN608",2018-02-04 15:00:02,40.8503,-70.8802,5,49.25,5.85
"EN608",2018-02-04 15:00:13,40.8503,-70.8802,5,49.08,5.85
"EN608",2018-02-04 15:00:24,40.8503,-70.8802,5,48.19,5.85
"EN608",2018-02-04 15:00:36,40.8502,-70.8801,5,47.04,5.85
"EN608",2018-02-04 15:00:47,40.8502,-70.8801,5,47.59,5.84
"EN608",2018-02-04 15:00:58,40.8502,-70.8801,5,47.14,5.84
"EN608",2018-02-04 15:01:10,40.8502,-70.8801,5,47.92,5.84
"EN608",2018-02-04 15:01:21,40.8502,-70.8801,5,48.42,5.84
"EN608",2018-02-04 15:01:32,40.8502,-70.88,5,49.58,5.84
"EN608",2018-02-04 15:01:44,40.8502,-70.88,5,48.84,5.84
"EN608",2018-02-04 15:01:55,40.8502,-70.88,5,48.84,5.84
"EN608",2018-02-04 15:02:07,40.8502,-70.88,5,48.6,5.83
"EN608",2018-02-04 15:02:18,40.8502,-70.8799,5,49.06,5.83
"EN608",2018-02-04 15:02:29,40.8502,-70.8799,5,49.27,5.83
"EN608",2018-02-04 15:02:41,40.8502,-70.8799,5,50.1,5.83
"EN608",2018-02-04 15:02:52,40.8502,-70.8798,5,50.9,5.83
"EN608",2018-02-04 15:03:03,40.8502,-70.8798,5,51.84,5.83
"EN608",2018-02-04 15:03:15,40.8501,-70.8798,5,51.39,5.83
"EN608",2018-02-04 15:03:26,40.8501,-70.8798,5,50.52,5.83
"EN608",2018-02-04 15:03:37,40.85,-70.8798,5,51.29,5.83
"EN608",2018-02-04 15:03:49,40.85,-70.8798,5,51.16,5.83
"EN608",2018-02-04 15:04:00,40.8499,-70.8798,5,51.73,5.83
"EN608",2018-02-04 15:04:12,40.8499,-70.8799,5,52.32,5.83
"EN608",2018-02-04 15:04:23,40.8499,-70.88,5,53.64,5.83
"EN608",2018-02-04 15:04:34,40.8499,-70.8801,5,53.2,5.83
"EN608",2018-02-04 15:04:46,40.8499,-70.8802,5,45.3,5.83
"EN608",2018-02-04 15:04:57,40.8499,-70.8803,5,34.9,5.83
"EN608",2018-02-04 15:20:06,40.8839,-70.8818,5,25.86,5.84
"EN608",2018-02-04 15:20:17,40.8843,-70.8818,5,16.94,5.84
"EN608",2018-02-04 15:20:29,40.8849,-70.8818,5,7.911,5.84
"EN608",2018-02-04 15:20:40,40.8853,-70.8818,5,14.59,5.84
"EN608",2018-02-04 15:20:52,40.8859,-70.8818,5,25.55,5.84
"EN608",2018-02-04 15:21:03,40.8863,-70.8818,5,35.67,5.84
"EN608",2018-02-04 15:21:14,40.8868,-70.8818,5,41.8,5.84
"EN608",2018-02-04 15:21:26,40.8873,-70.8818,5,49.31,5.84
"EN608",2018-02-04 15:21:37,40.8877,-70.8818,5,48.52,5.84
"EN608",2018-02-04 15:21:48,40.8882,-70.8818,5,45.72,5.84
"EN608",2018-02-04 15:22:00,40.8887,-70.8818,5,42.75,5.84
"EN608",2018-02-04 15:22:11,40.8892,-70.8818,5,43.27,5.84
"EN608",2018-02-04 15:22:22,40.8897,-70.8818,5,43.69,5.84
"EN608",2018-02-04 15:22:34,40.8902,-70.8818,5,43.92,5.84
"EN608",2018-02-04 15:22:45,40.8907,-70.8818,5,45.14,5.84
"EN608",2018-02-04 15:22:57,40.8912,-70.8818,5,42.92,5.84
"EN608",2018-02-04 15:23:08,40.8916,-70.8818,5,42.14,5.84
"EN608",2018-02-04 15:23:19,40.8921,-70.8818,5,41.16,5.84
"EN608",2018-02-04 15:23:31,40.8926,-70.8818,5,40.69,5.84
"EN608",2018-02-04 15:23:42,40.8931,-70.8818,5,39.74,5.84
"EN608",2018-02-04 15:23:53,40.8936,-70.8818,5,42.63,5.84
"EN608",2018-02-04 15:24:05,40.8941,-70.8818,5,43.78,5.83
"EN608",2018-02-04 15:24:16,40.8946,-70.8818,5,44.21,5.83
"EN608",2018-02-04 15:24:27,40.8951,-70.8818,5,44.99,5.83
"EN608",2018-02-04 15:24:39,40.8956,-70.8818,5,45.32,5.83
"EN608",2018-02-04 15:24:50,40.8961,-70.8818,5,43.65,5.83
"EN608",2018-02-04 15:25:01,40.8965,-70.8818,5,43.64,5.83
"EN608",2018-02-04 15:25:13,40.897,-70.8818,5,43.67,5.83
"EN608",2018-02-04 15:25:24,40.8975,-70.8818,5,44,5.83
"EN608",2018-02-04 15:25:36,40.898,-70.8818,5,44.99,5.83
"EN608",2018-02-04 15:25:47,40.8985,-70.8818,5,44.93,5.83
"EN608",2018-02-04 15:25:58,40.8989,-70.8818,5,45.03,5.83
"EN608",2018-02-04 15:26:10,40.8994,-70.8818,5,44.23,5.83
"EN608",2018-02-04 15:26:21,40.8999,-70.8818,5,43.1,5.83
"EN608",2018-02-04 15:26:32,40.9004,-70.8819,5,42.22,5.83
"EN608",2018-02-04 15:26:44,40.9009,-70.8819,5,43.41,5.83
"EN608",2018-02-04 15:26:55,40.9014,-70.8819,5,42.33,5.82
"EN608",2018-02-04 15:27:06,40.9019,-70.8819,5,41.98,5.82
"EN608",2018-02-04 15:27:18,40.9024,-70.8819,5,45.43,5.82
"EN608",2018-02-04 15:27:29,40.9029,-70.8819,5,43.86,5.82
"EN608",2018-02-04 15:27:41,40.9034,-70.8818,5,43.45,5.82
"EN608",2018-02-04 15:27:52,40.9039,-70.8818,5,47.08,5.82
"EN608",2018-02-04 15:28:03,40.9043,-70.8818,5,48.54,5.82
"EN608",2018-02-04 15:28:15,40.9049,-70.8818,5,45.72,5.82
"EN608",2018-02-04 15:28:26,40.9053,-70.8818,5,46.32,5.82
"EN608",2018-02-04 15:28:37,40.9058,-70.8818,5,46.15,5.82
"EN608",2018-02-04 15:28:49,40.9063,-70.8818,5,42.31,5.82
"EN608",2018-02-04 15:29:00,40.9068,-70.8818,5,41.36,5.82
"EN608",2018-02-04 15:29:11,40.9073,-70.8818,5,41.42,5.82
"EN608",2018-02-04 15:29:23,40.9078,-70.8818,5,41.28,5.82
"EN608",2018-02-04 15:29:34,40.9082,-70.8819,5,42.62,5.82
"EN608",2018-02-04 15:29:46,40.9087,-70.8819,5,43.05,5.81
"EN608",2018-02-04 15:29:57,40.9092,-70.8819,5,43.11,5.81
"EN608",2018-02-04 15:30:08,40.9096,-70.8819,5,42.95,5.81
"EN608",2018-02-04 15:30:20,40.9101,-70.8819,5,44.91,5.81
"EN608",2018-02-04 15:30:31,40.9106,-70.8819,5,44.27,5.81
"EN608",2018-02-04 15:30:42,40.911,-70.8819,5,46.01,5.81
"EN608",2018-02-04 15:30:54,40.9116,-70.8819,5,47.06,5.81
"EN608",2018-02-04 15:31:05,40.912,-70.8819,5,47.48,5.81
"EN608",2018-02-04 15:31:16,40.9125,-70.8819,5,46,5.81
"EN608",2018-02-04 15:31:28,40.913,-70.8819,5,49.78,5.81
"EN608",2018-02-04 15:31:39,40.9135,-70.8819,5,49.77,5.81
"EN608",2018-02-04 15:31:51,40.914,-70.8819,5,49.93,5.81
"EN608",2018-02-04 15:32:02,40.9145,-70.8819,5,50.84,5.81
"EN608",2018-02-04 15:32:13,40.915,-70.8819,5,53.14,5.81
"EN608",2018-02-04 15:32:25,40.9155,-70.8819,5,48.66,5.81
"EN608",2018-02-04 15:32:36,40.916,-70.8819,5,48.83,5.8
"EN608",2018-02-04 15:32:47,40.9164,-70.8819,5,48.31,5.8
"EN608",2018-02-04 15:32:59,40.917,-70.8819,5,48.46,5.8
"EN608",2018-02-04 15:33:10,40.9174,-70.8819,5,47.68,5.8
"EN608",2018-02-04 15:33:21,40.9179,-70.8819,5,51.11,5.8
"EN608",2018-02-04 15:33:33,40.9184,-70.8819,5,51.54,5.8
"EN608",2018-02-04 15:33:44,40.9188,-70.8819,5,52.15,5.8
"EN608",2018-02-04 15:33:56,40.9193,-70.8819,5,51.54,5.8
"EN608",2018-02-04 15:34:07,40.9198,-70.8819,5,50.46,5.8
"EN608",2018-02-04 15:34:18,40.9203,-70.8819,5,48.28,5.8
"EN608",2018-02-04 15:34:30,40.9208,-70.8819,5,47.25,5.8
"EN608",2018-02-04 15:34:41,40.9213,-70.8819,5,47.97,5.8
"EN608",2018-02-04 15:34:52,40.9218,-70.8819,5,49.22,5.8
"EN608",2018-02-04 15:35:04,40.9223,-70.8819,5,47.58,5.8
"EN608",2018-02-04 15:35:15,40.9227,-70.8819,5,48.48,5.8
"EN608",2018-02-04 15:35:26,40.9232,-70.8819,5,48.37,5.8
"EN608",2018-02-04 15:35:38,40.9237,-70.8819,5,48.38,5.8
"EN608",2018-02-04 15:35:49,40.9241,-70.8819,5,47.69,5.79
"EN608",2018-02-04 15:36:01,40.9246,-70.8819,5,50.25,5.79
"EN608",2018-02-04 15:36:12,40.9251,-70.8819,5,50.15,5.79
"EN608",2018-02-04 15:36:23,40.9256,-70.8819,5,52.15,5.79
"EN608",2018-02-04 15:36:35,40.9261,-70.882,5,53.55,5.79
"EN608",2018-02-04 15:36:46,40.9266,-70.882,5,53.69,5.79
"EN608",2018-02-04 15:36:57,40.9271,-70.882,5,53.91,5.79
"EN608",2018-02-04 15:37:09,40.9276,-70.882,5,55.69,5.79
"EN608",2018-02-04 15:37:20,40.928,-70.882,5,54.44,5.79
"EN608",2018-02-04 15:37:31,40.9285,-70.882,5,53.69,5.79
"EN608",2018-02-04 15:37:43,40.929,-70.882,5,54.13,5.79
"EN608",2018-02-04 15:37:54,40.9294,-70.882,5,53.92,5.79
"EN608",2018-02-04 15:38:06,40.9299,-70.882,5,49.39,5.79
"EN608",2018-02-04 15:38:17,40.9304,-70.882,5,50.08,5.79
"EN608",2018-02-04 15:38:28,40.9309,-70.882,5,51.48,5.79
"EN608",2018-02-04 15:38:40,40.9314,-70.8821,5,52.53,5.79
"EN608",2018-02-04 15:38:51,40.9318,-70.8821,5,52.99,5.79
"EN608",2018-02-04 15:39:02,40.9323,-70.8821,5,55.97,5.78
"EN608",2018-02-04 15:39:14,40.9328,-70.8821,5,55.31,5.78
"EN608",2018-02-04 15:39:25,40.9332,-70.8821,5,53.65,5.78
"EN608",2018-02-04 15:39:36,40.9337,-70.882,5,53.28,5.78
"EN608",2018-02-04 15:39:48,40.9342,-70.882,5,53.31,5.78
"EN608",2018-02-04 15:39:59,40.9347,-70.882,5,52.76,5.78
"EN608",2018-02-04 15:40:11,40.9352,-70.882,5,53.44,5.78
"EN608",2018-02-04 15:40:22,40.9356,-70.882,5,55.48,5.78
"EN608",2018-02-04 15:40:33,40.9361,-70.882,5,54.96,5.78
"EN608",2018-02-04 15:40:45,40.9366,-70.882,5,54.47,5.78
"EN608",2018-02-04 15:40:56,40.937,-70.882,5,56.56,5.78
"EN608",2018-02-04 15:41:07,40.9375,-70.882,5,59.51,5.78
"EN608",2018-02-04 15:41:19,40.938,-70.882,5,57.98,5.78
"EN608",2018-02-04 15:41:30,40.9385,-70.882,5,61.42,5.78
"EN608",2018-02-04 15:41:41,40.939,-70.882,5,64.14,5.78
"EN608",2018-02-04 15:41:53,40.9395,-70.882,5,64.46,5.78
"EN608",2018-02-04 15:42:04,40.94,-70.882,5,60.65,5.78
"EN608",2018-02-04 15:42:15,40.9404,-70.882,5,59.76,5.77
"EN608",2018-02-04 15:42:27,40.9409,-70.882,5,56.95,5.77
"EN608",2018-02-04 15:42:38,40.9414,-70.8821,5,54.92,5.77
"EN608",2018-02-04 15:42:50,40.9419,-70.8821,5,52.34,5.77
"EN608",2018-02-04 15:43:01,40.9423,-70.8821,5,53.08,5.77
"EN608",2018-02-04 15:43:12,40.9428,-70.8821,5,51.9,5.77
"EN608",2018-02-04 15:43:24,40.9433,-70.8821,5,50.62,5.77
"EN608",2018-02-04 15:43:35,40.9438,-70.8822,5,50.2,5.77
"EN608",2018-02-04 15:43:46,40.9443,-70.8822,5,53.19,5.77
"EN608",2018-02-04 15:43:58,40.9448,-70.8822,5,53.06,5.76
"EN608",2018-02-04 15:44:09,40.9453,-70.8822,5,55.09,5.76
"EN608",2018-02-04 15:44:20,40.9457,-70.8822,5,55.96,5.76
"EN608",2018-02-04 15:44:32,40.9462,-70.8822,5,58.93,5.76
"EN608",2018-02-04 15:44:43,40.9466,-70.8822,5,57.08,5.76
"EN608",2018-02-04 15:44:55,40.9471,-70.8822,5,57.2,5.76
"EN608",2018-02-04 15:45:06,40.9476,-70.8822,5,57.29,5.76
"EN608",2018-02-04 15:45:17,40.948,-70.8822,5,57.44,5.76
"EN608",2018-02-04 15:45:29,40.9486,-70.8822,5,56.32,5.75
"EN608",2018-02-04 15:45:40,40.949,-70.8823,5,57.01,5.75
"EN608",2018-02-04 15:45:51,40.9495,-70.8823,5,57.58,5.75
"EN608",2018-02-04 15:46:03,40.95,-70.8823,5,58.57,5.75
"EN608",2018-02-04 15:46:14,40.9504,-70.8823,5,58.34,5.75
"EN608",2018-02-04 15:46:25,40.9508,-70.8823,5,57.47,5.75
"EN608",2018-02-04 15:46:37,40.9513,-70.8822,5,56.58,5.75
"EN608",2018-02-04 15:46:48,40.9517,-70.8822,5,53.99,5.75
"EN608",2018-02-04 15:47:00,40.9521,-70.8822,5,53.18,5.75
"EN608",2018-02-04 15:47:11,40.9524,-70.8822,5,54.33,5.74
"EN608",2018-02-04 15:47:22,40.9527,-70.8822,5,54.82,5.74
"EN608",2018-02-04 15:47:34,40.9529,-70.8822,5,55.78,5.74
"EN608",2018-02-04 15:47:45,40.9532,-70.8822,5,58.96,5.74
"EN608",2018-02-04 15:47:56,40.9535,-70.8822,5,59.28,5.74
"EN608",2018-02-04 15:48:08,40.9538,-70.8822,5,58.97,5.74
"EN608",2018-02-04 15:48:19,40.954,-70.8822,5,59.23,5.74
"EN608",2018-02-04 15:48:30,40.9543,-70.8822,5,60.48,5.74
"EN608",2018-02-04 15:48:42,40.9545,-70.8822,5,61.95,5.73
"EN608",2018-02-04 15:48:53,40.9547,-70.8822,5,62.96,5.73
"EN608",2018-02-04 15:49:05,40.955,-70.8822,5,62.69,5.73
"EN608",2018-02-04 15:49:16,40.9552,-70.8822,5,63.27,5.73
"EN608",2018-02-04 15:49:27,40.9554,-70.8822,5,61.74,5.73
"EN608",2018-02-04 15:49:39,40.9557,-70.8821,5,60.49,5.73
"EN608",2018-02-04 15:49:50,40.9559,-70.8821,5,59.65,5.73
"EN608",2018-02-04 15:50:01,40.9561,-70.8821,5,58.48,5.73
"EN608",2018-02-04 15:50:13,40.9563,-70.8821,5,56.96,5.73
"EN608",2018-02-04 15:50:24,40.9565,-70.8821,5,57.21,5.72
"EN608",2018-02-04 15:50:35,40.9567,-70.8821,5,57.06,5.72
"EN608",2018-02-04 15:50:47,40.957,-70.8821,5,56.6,5.72
"EN608",2018-02-04 15:50:58,40.9572,-70.8821,5,58.09,5.72
"EN608",2018-02-04 15:51:10,40.9574,-70.8821,5,59.21,5.72
"EN608",2018-02-04 15:51:21,40.9576,-70.8821,5,59.32,5.72
"EN608",2018-02-04 15:51:32,40.9578,-70.8821,5,59.66,5.72
"EN608",2018-02-04 15:51:44,40.958,-70.8821,5,61.14,5.72
"EN608",2018-02-04 15:51:55,40.9582,-70.8821,5,62.1,5.71
"EN608",2018-02-04 15:52:06,40.9584,-70.8821,5,62.9,5.71
"EN608",2018-02-04 15:52:18,40.9587,-70.8821,5,60.03,5.71
"EN608",2018-02-04 15:52:29,40.9589,-70.8821,5,60.1,5.71
"EN608",2018-02-04 15:52:40,40.9591,-70.8821,5,59.36,5.71
"EN608",2018-02-04 15:52:52,40.9593,-70.8821,5,60.59,5.71
"EN608",2018-02-04 15:53:03,40.9596,-70.8821,5,60.47,5.71
"EN608",2018-02-04 15:53:15,40.9598,-70.8821,5,62.66,5.71
"EN608",2018-02-04 15:53:26,40.96,-70.8821,5,61.56,5.71
"EN608",2018-02-04 15:53:37,40.9602,-70.8821,5,62.62,5.71
"EN608",2018-02-04 15:53:49,40.9604,-70.8821,5,61.03,5.71
"EN608",2018-02-04 15:54:00,40.9606,-70.8821,5,63.02,5.71
"EN608",2018-02-04 15:54:11,40.9608,-70.8821,5,66.27,5.71
"EN608",2018-02-04 15:54:23,40.9611,-70.8821,5,69.26,5.71
"EN608",2018-02-04 15:54:34,40.9613,-70.882,5,70.79,5.71
